,hour,station_name,start_count,end_count,deficit,popularity
139,0,44 Dr & Jackson Ave,8.0,11.0,-1.0,4.0
140,0,44 St & 2 Ave,2.0,0.0,0.0,0.0
141,0,44 St & 48 Ave,1.0,6.0,-2.0,1.0
142,0,44 St & 6 Ave,4.0,0.0,1.0,1.0
143,0,45 Ave & 21 St,3.0,4.0,-1.0,1.0
144,0,45 Rd & 11 St,4.0,1.0,0.0,1.0
145,0,46 Ave & 5 St,22.0,12.0,2.0,8.0
146,0,46 St & 25 Ave,1.0,3.0,-1.0,1.0
147,0,46 St & 28 Ave,2.0,4.0,-1.0,1.0
148,0,46 St & 6 Ave,1.0,3.0,-1.0,1.0
149,0,46 St & 7 Ave,1.0,2.0,-1.0,0.0
150,0,47 St & 3 Ave,2.0,1.0,0.0,0.0
151,0,48 Ave & 37 St,1.0,0.0,0.0,0.0
152,0,48 Ave & 41 St,1.0,5.0,-1.0,1.0
153,0,48 Ave & 5 St,4.0,8.0,-1.0,3.0
154,0,48 St & 50 Ave,5.0,2.0,0.0,1.0
155,0,48 St & Broadway,2.0,3.0,-1.0,1.0
156,0,49 Ave & 21 St,5.0,1.0,1.0,1.0
157,0,5 Av & W 139 St,1.0,6.0,-2.0,1.0
158,0,5 Ave & 3 St,14.0,7.0,1.0,5.0
159,0,5 Ave & 37 St,1.0,2.0,-1.0,0.0
160,0,5 Ave & 41 St,4.0,3.0,0.0,1.0
161,0,5 Ave & 66 St,2.0,3.0,-1.0,1.0
162,0,5 Ave & E 103 St,8.0,5.0,0.0,3.0
163,0,5 Ave & E 135 St,2.0,2.0,0.0,1.0
164,0,5 Ave & E 63 St,6.0,3.0,0.0,2.0
165,0,5 Ave & E 72 St,6.0,4.0,0.0,2.0
166,0,5 Ave & E 78 St,12.0,7.0,1.0,4.0
167,0,5 Ave & E 87 St,5.0,4.0,0.0,2.0
168,0,5 Ave & E 93 St,2.0,2.0,0.0,1.0
169,0,5 Ave & W 126 St,5.0,12.0,-2.0,4.0
170,0,5 Ave & W 131 St,4.0,12.0,-2.0,4.0
171,0,5 St & 51 Ave,3.0,2.0,0.0,1.0
172,0,5 St & 6 Ave,9.0,8.0,0.0,4.0
173,0,50 St & Barnett Ave,1.0,3.0,-1.0,1.0
174,0,51 St & 43 Ave,2.0,2.0,0.0,1.0
175,0,53 St & 2 Ave,2.0,3.0,-1.0,1.0
176,0,53 St & 4 Ave,3.0,3.0,0.0,1.0
177,0,55 St & 7 Ave,1.0,0.0,0.0,0.0
178,0,57 St & 4 Ave,1.0,2.0,-1.0,0.0
179,0,58 St & 2 Ave,1.0,0.0,0.0,0.0
180,0,6 Ave & 12 St,5.0,8.0,-1.0,3.0
181,0,6 Ave & 21 St,11.0,9.0,0.0,5.0
182,0,6 Ave & 55 St,1.0,2.0,-1.0,0.0
183,0,6 Ave & 60 St,1.0,1.0,0.0,0.0
184,0,6 Ave & 9 St,6.0,5.0,0.0,2.0
185,0,6 Ave & Broome St,11.0,14.0,-1.0,6.0
186,0,6 Ave & Canal St,14.0,3.0,2.0,4.0
187,0,6 Ave & W 33 St,62.0,41.0,5.0,25.0
188,0,6 Ave & W 34 St,36.0,37.0,-1.0,18.0
189,0,6 Ave & W 45 St,10.0,20.0,-3.0,7.0
190,0,6 Ave & Walker St,21.0,19.0,0.0,10.0
191,0,6 St & 7 Ave,3.0,3.0,0.0,1.0
192,0,62 St & 4 Ave,1.0,0.0,0.0,0.0
193,0,62 St & Northern Blvd,1.0,5.0,-1.0,1.0
194,0,67 St & Erik Pl,1.0,1.0,0.0,0.0
195,0,7 Ave & 17 St,1.0,2.0,-1.0,0.0
196,0,7 Ave & 20 St,1.0,2.0,-1.0,0.0
197,0,7 Ave & 40 St,2.0,2.0,0.0,1.0
198,0,7 Ave & 41 St,1.0,3.0,-1.0,1.0
199,0,7 Ave & Central Park South,10.0,8.0,0.0,4.0
200,0,7 Ave & Park Pl,11.0,12.0,-1.0,5.0
201,0,7 Ave S & Bleecker St,34.0,19.0,3.0,13.0
202,0,7 St & 3 Ave,2.0,4.0,-1.0,1.0
203,0,7 St & 5 Ave,7.0,8.0,-1.0,3.0
204,0,76 St & 21 Ave,2.0,3.0,-1.0,1.0
205,0,8 Ave & W 16 St,29.0,33.0,-1.0,15.0
206,0,8 Ave & W 24 St,21.0,17.0,1.0,9.0
207,0,8 Ave & W 27 St,8.0,18.0,-3.0,6.0
208,0,8 Ave & W 31 St,17.0,33.0,-4.0,12.0
209,0,8 Ave & W 33 St,19.0,23.0,-1.0,10.0
210,0,8 Ave & W 38 St,23.0,32.0,-3.0,13.0
211,0,8 Ave & W 52 St,26.0,37.0,-3.0,15.0
212,0,8 St & Astoria Blvd,1.0,2.0,-1.0,0.0
213,0,9 Ave & W 18 St,26.0,25.0,0.0,12.0
214,0,9 Ave & W 22 St,21.0,37.0,-4.0,14.0
215,0,9 Ave & W 45 St,31.0,42.0,-3.0,18.0
216,0,9 St & 44 Rd,5.0,3.0,0.0,2.0
217,0,Academy St & Nagle Ave,1.0,1.0,0.0,0.0
218,0,Adam Clayton Powell Blvd & W 115 St,1.0,0.0,0.0,0.0
219,0,Adam Clayton Powell Blvd & W 118 St,6.0,8.0,-1.0,3.0
220,0,Adam Clayton Powell Blvd & W 123 St,2.0,7.0,-2.0,2.0
221,0,Adam Clayton Powell Blvd & W 126 St,12.0,11.0,0.0,5.0
222,0,Adam Clayton Powell Blvd & W 130 St,5.0,10.0,-2.0,3.0
223,0,Adam Clayton Powell Blvd & W 132 St,12.0,12.0,0.0,6.0
224,0,Adam Clayton Powell Blvd & W 138 St,13.0,13.0,0.0,6.0
225,0,Adam Clayton Powell Blvd & W 141 St,6.0,7.0,-1.0,3.0
226,0,Adam Clayton Powell Blvd & W 151 St,3.0,4.0,-1.0,1.0
227,0,Adams St & Prospect St,1.0,3.0,-1.0,1.0
228,0,Adelphi St & Myrtle Ave,15.0,18.0,-1.0,8.0
229,0,Albany Ave & Fulton St,3.0,4.0,-1.0,1.0
230,0,Albany St & Greenwich St,6.0,27.0,-6.0,8.0
231,0,Alexander Ave & E 134 St,4.0,3.0,0.0,1.0
232,0,Allen St & Hester St,20.0,9.0,2.0,7.0
233,0,Allen St & Rivington St,46.0,34.0,3.0,20.0
234,0,Allen St & Stanton St,47.0,41.0,1.0,22.0
235,0,Amsterdam Ave & W 125 St,4.0,5.0,-1.0,2.0
236,0,Amsterdam Ave & W 131 St,1.0,1.0,0.0,0.0
237,0,Amsterdam Ave & W 152 St,4.0,5.0,-1.0,2.0
238,0,Amsterdam Ave & W 156 St,2.0,4.0,-1.0,1.0
239,0,Amsterdam Ave & W 162 St,2.0,5.0,-1.0,1.0
240,0,Amsterdam Ave & W 167 St,2.0,1.0,0.0,0.0
241,0,Amsterdam Ave & W 172 St,2.0,4.0,-1.0,1.0
242,0,Amsterdam Ave & W 175 St,3.0,1.0,0.0,1.0
243,0,Amsterdam Ave & W 180 St,1.0,1.0,0.0,0.0
244,0,Amsterdam Ave & W 183 St,1.0,4.0,-1.0,1.0
245,0,Amsterdam Ave & W 186 St,1.0,3.0,-1.0,1.0
246,0,Amsterdam Ave & W 66 St,2.0,2.0,0.0,1.0
247,0,Amsterdam Ave & W 73 St,12.0,28.0,-4.0,10.0
248,0,Amsterdam Ave & W 79 St,11.0,14.0,-1.0,6.0
249,0,Amsterdam Ave & W 82 St,12.0,17.0,-2.0,7.0
250,0,Anderson Ave & W 164 St,4.0,5.0,-1.0,2.0
251,0,Anthony Ave & E 175 St,2.0,3.0,-1.0,1.0
252,0,Anthony Ave & E Tremont Ave,7.0,7.0,0.0,3.0
253,0,Ashland Pl & Dekalb Ave,3.0,5.0,-1.0,2.0
254,0,Astoria Park S & Shore Blvd,9.0,11.0,-1.0,5.0
255,0,Atlantic Ave & Fort Greene Pl,11.0,4.0,1.0,3.0
256,0,Atlantic Ave & Furman St,8.0,6.0,0.0,3.0
257,0,Audobon Ave & W 179 St,1.0,3.0,-1.0,1.0
258,0,Audubon Ave & W 192 St,4.0,2.0,0.0,1.0
259,0,Ave A & E 11 St,13.0,16.0,-1.0,7.0
260,0,Ave A & E 14 St,27.0,35.0,-2.0,15.0
261,0,Ave D & E 8 St,2.0,9.0,-2.0,2.0
262,0,Avenue C & E 18 St,12.0,17.0,-2.0,7.0
263,0,Avenue D & E 10 St,3.0,3.0,0.0,1.0
264,0,Avenue D & E 12 St,2.0,3.0,-1.0,1.0
265,0,Avenue D & E 3 St,8.0,11.0,-1.0,4.0
266,0,Bailey Ave & Sedgwick Ave,1.0,0.0,0.0,0.0
267,0,Bainbridge Ave & Bedford Park Blvd,5.0,6.0,-1.0,2.0
268,0,Bainbridge Ave & E 193 St,4.0,5.0,-1.0,2.0
269,0,Bainbridge Ave & E 196 St,1.0,6.0,-2.0,1.0
270,0,Bank St & Hudson St,18.0,7.0,2.0,6.0
271,0,Bank St & Washington St,14.0,17.0,-1.0,7.0
272,0,Banker St & Meserole Ave,11.0,10.0,0.0,5.0
273,0,Barclay St & Church St,4.0,1.0,0.0,1.0
274,0,Barrow St & Hudson St,14.0,9.0,1.0,5.0
275,0,Bay St & Court St,2.0,0.0,0.0,0.0
276,0,Bayard St & Baxter St,10.0,19.0,-3.0,7.0
277,0,Bayard St & Leonard St,7.0,8.0,-1.0,3.0
278,0,Beaver St & Fayette St,8.0,5.0,0.0,3.0
279,0,Beck St & Leggett Ave,3.0,5.0,-1.0,2.0
280,0,Bedford Ave & Bergen St,11.0,17.0,-2.0,7.0
281,0,Bedford Ave & Montgomery St,1.0,11.0,-3.0,3.0
282,0,Bedford Ave & Nassau Ave,49.0,21.0,7.0,17.0
283,0,Bedford Ave & S 9 St,6.0,4.0,0.0,2.0
284,0,Bergen Ave & E 152 St,3.0,0.0,0.0,0.0
285,0,Bergen St & 4 Ave,6.0,5.0,0.0,2.0
286,0,Bergen St & Flatbush Ave,16.0,14.0,0.0,7.0
287,0,Bergen St & Smith St,9.0,5.0,1.0,3.0
288,0,Bergen St & Vanderbilt Ave,14.0,21.0,-2.0,8.0
289,0,Berkeley Pl & 6 Ave,6.0,18.0,-3.0,6.0
290,0,Berkeley Pl & 7 Ave,7.0,7.0,0.0,3.0
291,0,Berry St & N 8 St,31.0,26.0,1.0,14.0
292,0,Bialystoker Pl & Delancey St,5.0,7.0,-1.0,3.0
293,0,Bleecker St & Crosby St,25.0,12.0,3.0,9.0
294,0,Boerum Pl\t& Pacific St,2.0,2.0,0.0,1.0
295,0,Boerum St & Broadway,11.0,12.0,-1.0,5.0
296,0,Bond St & Bergen St,5.0,9.0,-1.0,3.0
297,0,Bond St & Fulton St,9.0,7.0,0.0,4.0
298,0,Borden Ave & Review Ave,1.0,0.0,0.0,0.0
299,0,Boston Rd & E 167 St,5.0,8.0,-1.0,3.0
300,0,Boston Rd & Prospect Ave,7.0,5.0,0.0,3.0
301,0,Botanical Sq & Webster Ave,1.0,5.0,-1.0,1.0
302,0,Bradhurst Ave & W 148 St,6.0,3.0,0.0,2.0
303,0,Bradley Ave & Greenpoint Ave,1.0,1.0,0.0,0.0
304,0,Bridge St & Water St,6.0,3.0,0.0,2.0
305,0,Bridge St & York St,1.0,2.0,-1.0,0.0
306,0,Broad St & Bridge St,5.0,8.0,-1.0,3.0
307,0,Broadway & 12 St,1.0,3.0,-1.0,1.0
308,0,Broadway & Battery Pl,6.0,7.0,-1.0,3.0
309,0,Broadway & Berry St,22.0,40.0,-5.0,15.0
310,0,Broadway & E 14 St,13.0,2.0,2.0,3.0
311,0,Broadway & E 19 St,20.0,11.0,2.0,7.0
312,0,Broadway & E 21 St,31.0,24.0,1.0,13.0
313,0,Broadway & Ellwood St,2.0,3.0,-1.0,1.0
314,0,Broadway & Furman Ave,4.0,5.0,-1.0,2.0
315,0,Broadway & Hancock St,7.0,13.0,-2.0,5.0
316,0,Broadway & Kosciuszko St,11.0,13.0,-1.0,6.0
317,0,Broadway & Madison St,7.0,13.0,-2.0,5.0
318,0,Broadway & Morris St,4.0,8.0,-1.0,3.0
319,0,Broadway & Moylan Pl,1.0,5.0,-1.0,1.0
320,0,Broadway & Roebling St,10.0,16.0,-2.0,6.0
321,0,Broadway & W 122 St,6.0,7.0,-1.0,3.0
322,0,Broadway & W 131 St,3.0,3.0,0.0,1.0
323,0,Broadway & W 133 St,8.0,12.0,-1.0,5.0
324,0,Broadway & W 142 St,2.0,3.0,-1.0,1.0
325,0,Broadway & W 155 St,1.0,2.0,-1.0,0.0
326,0,Broadway & W 160 St,3.0,3.0,0.0,1.0
327,0,Broadway & W 165 St,3.0,1.0,0.0,1.0
328,0,Broadway & W 168 St,1.0,2.0,-1.0,0.0
329,0,Broadway & W 185 St,2.0,2.0,0.0,1.0
330,0,Broadway & W 192 St,1.0,0.0,0.0,0.0
331,0,Broadway & W 220 St,2.0,2.0,0.0,1.0
332,0,Broadway & W 25 St,32.0,20.0,3.0,13.0
333,0,Broadway & W 29 St,45.0,48.0,-1.0,23.0
334,0,Broadway & W 36 St,15.0,9.0,1.0,6.0
335,0,Broadway & W 37 St,7.0,7.0,0.0,3.0
336,0,Broadway & W 38 St,13.0,8.0,1.0,5.0
337,0,Broadway & W 41 St,23.0,28.0,-2.0,12.0
338,0,Broadway & W 51 St,17.0,16.0,0.0,8.0
339,0,Broadway & W 53 St,17.0,13.0,1.0,7.0
340,0,Broadway & W 56 St,5.0,10.0,-2.0,3.0
341,0,Broadway & W 58 St,19.0,16.0,0.0,8.0
342,0,Broadway & W 61 St,1.0,14.0,-4.0,3.0
343,0,Broadway & Whipple St,8.0,9.0,-1.0,4.0
344,0,Broadway\t& W 48 St,49.0,39.0,2.0,22.0
345,0,Bronx Shore Comfort Station,1.0,1.0,0.0,0.0
346,0,Brook Ave & E 138 St,2.0,5.0,-1.0,1.0
347,0,Brooklyn Bridge Park - Pier 2,11.0,12.0,-1.0,5.0
348,0,Bruckner Blvd & Bryant Ave,4.0,0.0,1.0,1.0
349,0,Bus Slip & State St,3.0,13.0,-3.0,4.0
350,0,Bushwick Ave & Dekalb Ave,5.0,13.0,-2.0,4.0
351,0,Bushwick Ave & Forrest St,6.0,11.0,-2.0,4.0
352,0,Bushwick Ave & Furman Ave,4.0,7.0,-1.0,2.0
353,0,Bushwick Ave & Harman St,10.0,9.0,0.0,4.0
354,0,Bushwick Ave & Linden St,2.0,16.0,-4.0,4.0
355,0,Bushwick Ave & McKibbin St,4.0,11.0,-2.0,3.0
356,0,Bushwick Ave & Powers St,7.0,8.0,-1.0,3.0
357,0,Bushwick Ave & Stagg St,5.0,5.0,0.0,2.0
358,0,Butler St & Court St,3.0,0.0,0.0,0.0
359,0,Cadman Plaza E & Red Cross Pl,5.0,2.0,0.0,1.0
360,0,Cadman Plaza E & Tillary St,1.0,3.0,-1.0,1.0
361,0,Calyer St & Guernsey St,5.0,2.0,0.0,1.0
362,0,Calyer St & Jewel St,3.0,7.0,-1.0,2.0
363,0,Cambridge Pl & Gates Ave,6.0,10.0,-1.0,4.0
364,0,Canal St & Rutgers St,43.0,24.0,4.0,16.0
365,0,Carlton Ave & Dean St,13.0,15.0,-1.0,7.0
366,0,Carlton Ave & Flushing Ave,2.0,5.0,-1.0,1.0
367,0,Carlton Ave & Park Ave,1.0,2.0,-1.0,0.0
368,0,Carlton Ave & St Marks Ave,4.0,1.0,0.0,1.0
369,0,Carmine St & 6 Ave,38.0,47.0,-3.0,21.0
370,0,Carroll St & 5 Ave,10.0,20.0,-3.0,7.0
371,0,Carroll St & 6 Ave,1.0,7.0,-2.0,2.0
372,0,Carroll St & Bond St,2.0,2.0,0.0,1.0
373,0,Carroll St & Columbia St,5.0,7.0,-1.0,3.0
374,0,Carroll St & Franklin Ave,2.0,4.0,-1.0,1.0
375,0,Carroll St & Smith St,5.0,9.0,-1.0,3.0
376,0,Carroll St & Washington Ave,2.0,2.0,0.0,1.0
377,0,Cathedral Pkwy & Broadway,8.0,13.0,-2.0,5.0
378,0,Catherine St & Monroe St,11.0,10.0,0.0,5.0
379,0,Caton Ave & Argyle Rd,3.0,4.0,-1.0,1.0
380,0,Caton Ave & E 10 St,11.0,16.0,-2.0,6.0
381,0,Cedar Ave & W Fordham Rd,2.0,5.0,-1.0,1.0
382,0,Cedar St & Evergreen Ave,8.0,8.0,0.0,4.0
383,0,Cedar St & Myrtle Ave,11.0,21.0,-3.0,8.0
384,0,Center Blvd & 48 Ave,6.0,12.0,-2.0,4.0
385,0,Center Blvd & 51 Ave,6.0,10.0,-1.0,4.0
386,0,Central Ave & Decatur St,1.0,4.0,-1.0,1.0
387,0,Central Ave & Flushing Ave,7.0,3.0,1.0,2.0
388,0,Central Ave & Himrod St,7.0,9.0,-1.0,4.0
389,0,Central Ave & Melrose St,3.0,9.0,-2.0,3.0
390,0,Central Ave & Starr Street,18.0,25.0,-2.0,10.0
391,0,Central Ave & Weirfield St,3.0,15.0,-3.0,4.0
392,0,Central Ave & Woodbine St,2.0,12.0,-3.0,3.0
393,0,Central Park North & Adam Clayton Powell Blvd,4.0,8.0,-1.0,3.0
394,0,Central Park S & 6 Ave,13.0,17.0,-1.0,7.0
395,0,Central Park W & W 103 St,1.0,15.0,-4.0,4.0
396,0,Central Park W & W 91 St,11.0,15.0,-1.0,6.0
397,0,Central Park W & W 97 St,4.0,9.0,-2.0,3.0
398,0,Central Park West & W 68 St,16.0,23.0,-2.0,9.0
399,0,Central Park West & W 72 St,11.0,21.0,-3.0,8.0
400,0,Central Park West & W 76 St,6.0,14.0,-2.0,5.0
401,0,Central Park West & W 85 St,23.0,28.0,-2.0,12.0
402,0,Centre St & Chambers St,17.0,17.0,0.0,8.0
403,0,Centre St & Seneca Ave,3.0,5.0,-1.0,2.0
404,0,Centre St & Worth St,7.0,7.0,0.0,3.0
405,0,Charlotte St & Boston Rd,1.0,1.0,0.0,0.0
406,0,Christopher St & Greenwich St,27.0,34.0,-2.0,15.0
407,0,Church Ave & McDonald Ave,1.0,6.0,-2.0,1.0
408,0,Clark St & Henry St,8.0,13.0,-2.0,5.0
409,0,Classon Ave & St Marks Ave,22.0,23.0,-1.0,11.0
410,0,Clay Ave & Claremont Pkwy,1.0,2.0,-1.0,0.0
411,0,Clay Ave & E 173 St,1.0,0.0,0.0,0.0
412,0,Clermont Ave & Lafayette Ave,6.0,10.0,-1.0,4.0
413,0,Clermont Ave & Park Ave,4.0,9.0,-2.0,3.0
414,0,Cleveland Pl & Spring St,38.0,31.0,1.0,17.0
415,0,Cliff St & Fulton St,7.0,17.0,-3.0,6.0
416,0,Clinton Ave & Flushing Ave,4.0,9.0,-2.0,3.0
417,0,Clinton Ave & Myrtle Ave,7.0,15.0,-2.0,5.0
418,0,Clinton St & Centre St,2.0,2.0,0.0,1.0
419,0,Clinton St & Cherry St,3.0,8.0,-2.0,2.0
420,0,Clinton St & Grand St,7.0,11.0,-1.0,4.0
