,hour,station_name,start_count,end_count,deficit,popularity
74,0,30 Ave & 41 St,2.0,6.0,-1.0,2.0
75,0,30 Ave & 47 St,2.0,7.0,-2.0,2.0
76,0,31 Ave & 14 St,3.0,6.0,-1.0,2.0
77,0,31 Ave & 30 St,2.0,9.0,-2.0,2.0
78,0,31 Ave & 34 St,8.0,13.0,-2.0,5.0
79,0,31 Ave & 61 St,1.0,0.0,0.0,0.0
80,0,31 Ave & Crescent St,2.0,5.0,-1.0,1.0
81,0,31 Ave & Steinway St,5.0,4.0,0.0,2.0
82,0,31 Rd & 21 St,1.0,2.0,-1.0,0.0
83,0,31 St & 23 Ave,4.0,3.0,0.0,1.0
84,0,31 St & Broadway,12.0,15.0,-1.0,6.0
85,0,31 St & Ditmars Blvd,4.0,5.0,-1.0,2.0
86,0,31 St & Hoyt Ave N,6.0,5.0,0.0,2.0
87,0,31 St & Newtown Ave,7.0,4.0,0.0,2.0
88,0,31 St & Northern Blvd,3.0,0.0,0.0,0.0
89,0,34 Ave & 13 St,2.0,1.0,0.0,0.0
90,0,34 Ave & 31 St,1.0,3.0,-1.0,1.0
91,0,34 Ave & 38 St,4.0,5.0,-1.0,2.0
92,0,34 St & 35 Ave,7.0,2.0,1.0,2.0
93,0,34 St & 4 Ave,2.0,4.0,-1.0,1.0
94,0,34 St & 5 Ave,1.0,2.0,-1.0,0.0
95,0,35 Ave & 10 St,1.0,7.0,-2.0,2.0
96,0,35 Ave & 37 St,6.0,1.0,1.0,1.0
97,0,35 St & 30 Ave,4.0,12.0,-2.0,4.0
98,0,35 St & Broadway,6.0,10.0,-1.0,4.0
99,0,36 Ave & 10 St,5.0,14.0,-3.0,4.0
100,0,36 Ave & 31 St,9.0,4.0,1.0,3.0
101,0,36 St & 3 Ave,1.0,1.0,0.0,0.0
102,0,36 St & 4 Ave,1.0,13.0,-3.0,3.0
103,0,36 St & Ditmars Blvd,2.0,5.0,-1.0,1.0
104,0,37 St & 24 Ave,2.0,1.0,0.0,0.0
105,0,38 Ave & 29 St,4.0,4.0,0.0,2.0
106,0,38 St & 30 Ave,5.0,5.0,0.0,2.0
107,0,39 St & 2 Ave,1.0,1.0,0.0,0.0
108,0,39 St & 47 Ave,1.0,1.0,0.0,0.0
109,0,4 Ave & 17 St,4.0,8.0,-1.0,3.0
110,0,4 Ave & 3 St,1.0,1.0,0.0,0.0
111,0,4 Ave & 9 St,2.0,7.0,-2.0,2.0
112,0,4 Ave & E 12 St,6.0,8.0,-1.0,3.0
113,0,40 Ave & Crescent St,4.0,3.0,0.0,1.0
114,0,42 Pl & Northern Blvd,1.0,5.0,-1.0,1.0
115,0,43 Ave & 42 St,1.0,2.0,-1.0,0.0
116,0,43 St & 23 Ave,1.0,1.0,0.0,0.0
117,0,43 St & 35 Ave,5.0,10.0,-2.0,3.0
118,0,43 St & Broadway,1.0,5.0,-1.0,1.0
119,0,43 St & Skillman Ave,1.0,3.0,-1.0,1.0
120,0,44 Dr & Jackson Ave,2.0,8.0,-2.0,2.0
121,0,45 Ave & 21 St,3.0,5.0,-1.0,2.0
122,0,45 Rd & 11 St,4.0,6.0,-1.0,2.0
123,0,45 St & 4 Ave,1.0,1.0,0.0,0.0
124,0,46 Ave & 5 St,4.0,3.0,0.0,1.0
125,0,46 St & 30 Rd,2.0,4.0,-1.0,1.0
126,0,46 St & 7 Ave,2.0,6.0,-1.0,2.0
127,0,48 Ave & 31 St,1.0,0.0,0.0,0.0
128,0,48 Ave & 41 St,1.0,1.0,0.0,0.0
129,0,48 Ave & 5 St,3.0,2.0,0.0,1.0
130,0,48 St & 37 Ave,1.0,6.0,-2.0,1.0
131,0,48 St & Barnett Ave,2.0,0.0,0.0,0.0
132,0,48 St & Broadway,1.0,3.0,-1.0,1.0
133,0,49 Ave & 21 St,3.0,2.0,0.0,1.0
134,0,49 St & 25 Ave,1.0,0.0,0.0,0.0
135,0,49 St & 31 Ave,1.0,3.0,-1.0,1.0
136,0,5 Ave & 3 St,10.0,11.0,-1.0,5.0
137,0,5 Ave & 41 St,1.0,4.0,-1.0,1.0
138,0,5 Ave & E 135 St,2.0,2.0,0.0,1.0
139,0,5 Ave & E 29 St,5.0,2.0,0.0,1.0
140,0,5 Ave & E 72 St,4.0,3.0,0.0,1.0
141,0,5 Ave & E 78 St,7.0,7.0,0.0,3.0
142,0,5 Ave & E 87 St,8.0,11.0,-1.0,4.0
143,0,5 Ave & W 126 St,4.0,5.0,-1.0,2.0
144,0,5 Ave & W 131 St,6.0,6.0,0.0,3.0
145,0,5 St & 6 Ave,1.0,2.0,-1.0,0.0
146,0,51 St & Queens Blvd,2.0,2.0,0.0,1.0
147,0,52 St & 1 Ave,1.0,1.0,0.0,0.0
148,0,53 St & 2 Ave,1.0,0.0,0.0,0.0
149,0,53 St & 4 Ave,1.0,3.0,-1.0,1.0
150,0,58 St & 32 Ave,1.0,3.0,-1.0,1.0
151,0,6 Ave & 21 St,1.0,3.0,-1.0,1.0
152,0,6 Ave & 60 St,1.0,1.0,0.0,0.0
153,0,6 Ave & 9 St,8.0,8.0,0.0,4.0
154,0,6 Ave & Broome St,9.0,14.0,-2.0,5.0
155,0,6 Ave & Canal St,6.0,4.0,0.0,2.0
156,0,6 Ave & W 33 St,20.0,20.0,0.0,10.0
157,0,6 Ave & W 34 St,15.0,22.0,-2.0,9.0
158,0,6 Ave & W 45 St,26.0,24.0,0.0,12.0
159,0,6 Ave & Walker St,1.0,0.0,0.0,0.0
160,0,6 St & 7 Ave,6.0,7.0,-1.0,3.0
161,0,62 St & 4 Ave,1.0,0.0,0.0,0.0
162,0,62 St & Northern Blvd,3.0,2.0,0.0,1.0
163,0,67 St & Erik Pl,1.0,2.0,-1.0,0.0
164,0,7 Ave & 17 St,1.0,3.0,-1.0,1.0
165,0,7 Ave & Central Park South,17.0,10.0,1.0,6.0
166,0,7 Ave & Park Pl,4.0,7.0,-1.0,2.0
167,0,7 Ave S & Bleecker St,15.0,20.0,-2.0,8.0
168,0,7 St & 5 Ave,1.0,1.0,0.0,0.0
169,0,8 Ave & W 16 St,14.0,21.0,-2.0,8.0
170,0,8 Ave & W 24 St,14.0,13.0,0.0,6.0
171,0,8 Ave & W 27 St,19.0,14.0,1.0,8.0
172,0,8 Ave & W 31 St,13.0,20.0,-2.0,8.0
173,0,8 Ave & W 33 St,12.0,27.0,-4.0,9.0
174,0,8 Ave & W 38 St,19.0,19.0,0.0,9.0
175,0,8 Ave & W 49 St,9.0,13.0,-1.0,5.0
176,0,8 Ave & W 52 St,19.0,19.0,0.0,9.0
177,0,8 St & Astoria Blvd,3.0,8.0,-2.0,2.0
178,0,9 Ave & W 18 St,16.0,7.0,2.0,5.0
179,0,9 Ave & W 22 St,6.0,16.0,-3.0,5.0
180,0,9 Ave & W 45 St,18.0,16.0,0.0,8.0
181,0,9 St & 44 Rd,1.0,0.0,0.0,0.0
182,0,Adam Clayton Powell Blvd & W 115 St,1.0,4.0,-1.0,1.0
183,0,Adam Clayton Powell Blvd & W 123 St,6.0,5.0,0.0,2.0
184,0,Adam Clayton Powell Blvd & W 126 St,7.0,6.0,0.0,3.0
185,0,Adam Clayton Powell Blvd & W 130 St,8.0,9.0,-1.0,4.0
186,0,Adam Clayton Powell Blvd & W 132 St,9.0,9.0,0.0,4.0
187,0,Adam Clayton Powell Blvd & W 138 St,5.0,17.0,-3.0,5.0
188,0,Adam Clayton Powell Blvd & W 141 St,3.0,6.0,-1.0,2.0
189,0,Adam Clayton Powell Blvd & W 151 St,3.0,10.0,-2.0,3.0
190,0,Albany Ave & Fulton St,1.0,14.0,-4.0,3.0
191,0,Albany St & Greenwich St,4.0,8.0,-1.0,3.0
192,0,Albemarle Rd & McDonald Ave,2.0,4.0,-1.0,1.0
193,0,Alexander Ave & E 134 St,1.0,0.0,0.0,0.0
194,0,Allen St & Hester St,7.0,14.0,-2.0,5.0
195,0,Allen St & Rivington St,6.0,13.0,-2.0,4.0
196,0,Allen St & Stanton St,12.0,14.0,-1.0,6.0
197,0,Amsterdam Ave & W 119 St,1.0,5.0,-1.0,1.0
198,0,Amsterdam Ave & W 125 St,8.0,11.0,-1.0,4.0
199,0,Amsterdam Ave & W 131 St,5.0,3.0,0.0,2.0
200,0,Amsterdam Ave & W 152 St,1.0,3.0,-1.0,1.0
201,0,Amsterdam Ave & W 156 St,2.0,3.0,-1.0,1.0
202,0,Amsterdam Ave & W 162 St,2.0,2.0,0.0,1.0
203,0,Amsterdam Ave & W 167 St,1.0,0.0,0.0,0.0
204,0,Amsterdam Ave & W 172 St,1.0,1.0,0.0,0.0
205,0,Amsterdam Ave & W 175 St,4.0,5.0,-1.0,2.0
206,0,Amsterdam Ave & W 189 St new,1.0,1.0,0.0,0.0
207,0,Amsterdam Ave & W 66 St,2.0,6.0,-1.0,2.0
208,0,Amsterdam Ave & W 73 St,16.0,14.0,0.0,7.0
209,0,Amsterdam Ave & W 79 St,10.0,12.0,-1.0,5.0
210,0,Amsterdam Ave & W 82 St,8.0,11.0,-1.0,4.0
211,0,Anderson Ave & W 164 St,2.0,1.0,0.0,0.0
212,0,Anthony Ave & E 175 St,4.0,4.0,0.0,2.0
213,0,Anthony Ave & E Tremont Ave,12.0,29.0,-5.0,10.0
214,0,Aqueduct Ave & W 190 St,1.0,1.0,0.0,0.0
215,0,Astoria Park S & Shore Blvd,6.0,8.0,-1.0,3.0
216,0,Atlantic Ave & Fort Greene Pl,6.0,6.0,0.0,3.0
217,0,Atlantic Ave & Furman St,7.0,19.0,-3.0,6.0
218,0,Audubon Ave & W 192 St,1.0,0.0,0.0,0.0
219,0,Ave A & E 11 St,11.0,9.0,0.0,5.0
220,0,Ave A & E 14 St,11.0,11.0,0.0,5.0
221,0,Ave D & E 8 St,2.0,9.0,-2.0,2.0
222,0,Avenue C & E 18 St,3.0,8.0,-2.0,2.0
223,0,Avenue D & E 10 St,1.0,5.0,-1.0,1.0
224,0,Avenue D & E 12 St,1.0,5.0,-1.0,1.0
225,0,Avenue D & E 3 St,2.0,6.0,-1.0,2.0
226,0,Bailey Ave & Sedgwick Ave,1.0,1.0,0.0,0.0
227,0,Bailey Ave & W 193 St,3.0,2.0,0.0,1.0
228,0,Bank St & Hudson St,4.0,7.0,-1.0,2.0
229,0,Barclay St & Church St,4.0,4.0,0.0,2.0
230,0,Bayard St & Baxter St,14.0,15.0,-1.0,7.0
231,0,Bayard St & Leonard St,2.0,3.0,-1.0,1.0
232,0,Beaver St & Fayette St,9.0,18.0,-3.0,6.0
233,0,Beck St & Leggett Ave,1.0,2.0,-1.0,0.0
234,0,Bedford Ave & Bergen St,9.0,21.0,-3.0,7.0
235,0,Bedford Ave & Montgomery St,2.0,9.0,-2.0,2.0
236,0,Bedford Ave & Nassau Ave,8.0,10.0,-1.0,4.0
237,0,Bedford Ave & S 9 St,4.0,5.0,-1.0,2.0
238,0,Bergen Ave & E 152 St,2.0,1.0,0.0,0.0
239,0,Bergen St & 4 Ave,6.0,7.0,-1.0,3.0
240,0,Bergen St & Flatbush Ave,7.0,11.0,-1.0,4.0
241,0,Bergen St & Smith St,4.0,5.0,-1.0,2.0
242,0,Bergen St & Vanderbilt Ave,9.0,11.0,-1.0,5.0
243,0,Berkeley Pl & 6 Ave,1.0,6.0,-2.0,1.0
244,0,Berkeley Pl & 7 Ave,5.0,9.0,-1.0,3.0
245,0,Berry St & N 8 St,12.0,11.0,0.0,5.0
246,0,Bialystoker Pl & Delancey St,2.0,4.0,-1.0,1.0
247,0,Bleecker St & Crosby St,7.0,9.0,-1.0,4.0
248,0,Boerum Pl\t& Pacific St,2.0,6.0,-1.0,2.0
249,0,Boerum St & Broadway,11.0,17.0,-2.0,7.0
250,0,Bond St & Bergen St,4.0,5.0,-1.0,2.0
251,0,Bond St & Fulton St,14.0,11.0,0.0,6.0
252,0,Boone Ave & E 172 St,1.0,3.0,-1.0,1.0
253,0,Boston Rd & Prospect Ave,1.0,3.0,-1.0,1.0
254,0,Botanical Sq & Webster Ave,2.0,1.0,0.0,0.0
255,0,Bradhurst Ave & W 148 St,3.0,2.0,0.0,1.0
256,0,Broad St & Bridge St,10.0,7.0,0.0,4.0
257,0,Broadway & 12 St,5.0,2.0,0.0,1.0
258,0,Broadway & 51 St,1.0,4.0,-1.0,1.0
259,0,Broadway & Battery Pl,6.0,8.0,-1.0,3.0
260,0,Broadway & Berry St,11.0,15.0,-1.0,6.0
261,0,Broadway & E 14 St,15.0,29.0,-4.0,11.0
262,0,Broadway & E 19 St,8.0,7.0,0.0,3.0
263,0,Broadway & E 21 St,12.0,15.0,-1.0,6.0
264,0,Broadway & Furman Ave,2.0,0.0,0.0,0.0
265,0,Broadway & Hancock St,5.0,8.0,-1.0,3.0
266,0,Broadway & Kosciuszko St,6.0,7.0,-1.0,3.0
267,0,Broadway & Madison St,9.0,17.0,-2.0,6.0
268,0,Broadway & Morris St,7.0,14.0,-2.0,5.0
269,0,Broadway & Moylan Pl,4.0,9.0,-2.0,3.0
270,0,Broadway & Roebling St,3.0,5.0,-1.0,2.0
271,0,Broadway & W 122 St,1.0,4.0,-1.0,1.0
272,0,Broadway & W 133 St,4.0,6.0,-1.0,2.0
273,0,Broadway & W 142 St,5.0,5.0,0.0,2.0
274,0,Broadway & W 160 St,2.0,9.0,-2.0,2.0
275,0,Broadway & W 165 St,2.0,3.0,-1.0,1.0
276,0,Broadway & W 168 St,2.0,0.0,0.0,0.0
277,0,Broadway & W 192 St,2.0,4.0,-1.0,1.0
278,0,Broadway & W 220 St,2.0,2.0,0.0,1.0
279,0,Broadway & W 25 St,15.0,16.0,-1.0,7.0
280,0,Broadway & W 29 St,8.0,9.0,-1.0,4.0
281,0,Broadway & W 36 St,2.0,2.0,0.0,1.0
282,0,Broadway & W 37 St,5.0,11.0,-2.0,4.0
283,0,Broadway & W 38 St,9.0,12.0,-1.0,5.0
284,0,Broadway & W 41 St,17.0,22.0,-2.0,9.0
285,0,Broadway & W 51 St,17.0,25.0,-2.0,10.0
286,0,Broadway & W 53 St,3.0,7.0,-1.0,2.0
287,0,Broadway & W 56 St,13.0,14.0,-1.0,6.0
288,0,Broadway & W 58 St,15.0,18.0,-1.0,8.0
289,0,Broadway & W 61 St,10.0,20.0,-3.0,7.0
290,0,Broadway & Whipple St,7.0,7.0,0.0,3.0
291,0,Broadway\t& W 48 St,14.0,27.0,-4.0,10.0
292,0,Brook Ave & E 138 St,3.0,2.0,0.0,1.0
293,0,Brook Ave & E 157 St,1.0,1.0,0.0,0.0
294,0,Brooklyn Bridge Park - Pier 2,3.0,23.0,-5.0,6.0
295,0,Bruckner Blvd & Bryant Ave,1.0,3.0,-1.0,1.0
296,0,Bulova Ave & Brooklyn Queens Expressway W,3.0,1.0,0.0,1.0
297,0,Bus Slip & State St,8.0,12.0,-1.0,5.0
298,0,Bushwick Ave & Dekalb Ave,3.0,7.0,-1.0,2.0
299,0,Bushwick Ave & Forrest St,1.0,6.0,-2.0,1.0
300,0,Bushwick Ave & Furman Ave,3.0,4.0,-1.0,1.0
301,0,Bushwick Ave & Harman St,9.0,8.0,0.0,4.0
302,0,Bushwick Ave & Linden St,3.0,5.0,-1.0,2.0
303,0,Bushwick Ave & McKibbin St,4.0,5.0,-1.0,2.0
304,0,Bushwick Ave & Powers St,3.0,12.0,-3.0,3.0
305,0,Bushwick Ave & Stagg St,3.0,1.0,0.0,1.0
306,0,Butler St & Court St,2.0,2.0,0.0,1.0
307,0,Cadman Plaza E & Red Cross Pl,1.0,3.0,-1.0,1.0
308,0,Calyer St & Jewel St,1.0,7.0,-2.0,2.0
309,0,Cambridge Pl & Gates Ave,3.0,6.0,-1.0,2.0
310,0,Canal St & Rutgers St,12.0,21.0,-3.0,8.0
311,0,Carlton Ave & Dean St,3.0,4.0,-1.0,1.0
312,0,Carlton Ave & Flushing Ave,1.0,1.0,0.0,0.0
313,0,Carmine St & 6 Ave,24.0,20.0,1.0,11.0
314,0,Carroll St & 5 Ave,5.0,4.0,0.0,2.0
315,0,Carroll St & Bond St,1.0,0.0,0.0,0.0
316,0,Carroll St & Columbia St,2.0,2.0,0.0,1.0
317,0,Carroll St & Smith St,1.0,8.0,-2.0,2.0
318,0,Carroll St & Washington Ave,2.0,3.0,-1.0,1.0
319,0,Cathedral Pkwy & Broadway,4.0,8.0,-1.0,3.0
320,0,Catherine St & Monroe St,7.0,6.0,0.0,3.0
321,0,Caton Ave & E 10 St,1.0,2.0,-1.0,0.0
322,0,Caton Ave & E 7 St,1.0,1.0,0.0,0.0
323,0,Cedar St & Evergreen Ave,3.0,5.0,-1.0,2.0
324,0,Cedar St & Myrtle Ave,1.0,10.0,-3.0,2.0
325,0,Center Blvd & 48 Ave,3.0,10.0,-2.0,3.0
326,0,Center Blvd & 51 Ave,9.0,9.0,0.0,4.0
327,0,Central Ave & Covert St,2.0,3.0,-1.0,1.0
328,0,Central Ave & Decatur St,3.0,1.0,0.0,1.0
329,0,Central Ave & Flushing Ave,1.0,2.0,-1.0,0.0
330,0,Central Ave & Himrod St,2.0,6.0,-1.0,2.0
331,0,Central Ave & Melrose St,2.0,3.0,-1.0,1.0
332,0,Central Ave & Starr Street,6.0,12.0,-2.0,4.0
333,0,Central Ave & Weirfield St,2.0,11.0,-3.0,3.0
334,0,Central Ave & Woodbine St,1.0,10.0,-3.0,2.0
335,0,Central Park North & Adam Clayton Powell Blvd,6.0,11.0,-2.0,4.0
336,0,Central Park S & 6 Ave,25.0,19.0,1.0,11.0
337,0,Central Park W & W 103 St,4.0,16.0,-3.0,5.0
338,0,Central Park W & W 91 St,4.0,6.0,-1.0,2.0
339,0,Central Park W & W 97 St,8.0,9.0,-1.0,4.0
340,0,Central Park West & W 68 St,8.0,15.0,-2.0,5.0
341,0,Central Park West & W 72 St,5.0,9.0,-1.0,3.0
342,0,Central Park West & W 76 St,5.0,6.0,-1.0,2.0
343,0,Central Park West & W 85 St,5.0,4.0,0.0,2.0
344,0,Centre St & Chambers St,8.0,27.0,-5.0,8.0
345,0,Centre St & Worth St,7.0,2.0,1.0,2.0
346,0,Charlotte St & Boston Rd,1.0,1.0,0.0,0.0
347,0,Christopher St & Greenwich St,14.0,13.0,0.0,6.0
348,0,Clark St & Henry St,5.0,13.0,-2.0,4.0
349,0,Classon Ave & St Marks Ave,6.0,14.0,-2.0,5.0
350,0,Clay Ave & Claremont Pkwy,1.0,2.0,-1.0,0.0
351,0,Clermont Ave & Lafayette Ave,3.0,2.0,0.0,1.0
352,0,Clermont Ave & Park Ave,2.0,3.0,-1.0,1.0
353,0,Cleveland Pl & Spring St,16.0,29.0,-4.0,11.0
354,0,Cliff St & Fulton St,4.0,12.0,-2.0,4.0
355,0,Clinton Ave & Myrtle Ave,4.0,8.0,-1.0,3.0
356,0,Clinton St & 4 Place,1.0,1.0,0.0,0.0
357,0,Clinton St & Cherry St,2.0,5.0,-1.0,1.0
358,0,Clinton St & Grand St,5.0,10.0,-2.0,3.0
359,0,Clinton St & Tillary St,3.0,2.0,0.0,1.0
360,0,Clinton St & Union St,1.0,6.0,-2.0,1.0
361,0,Coffey St & Conover St,2.0,2.0,0.0,1.0
362,0,Coffey St & Ferris St,2.0,0.0,0.0,0.0
363,0,College Ave & E 170 St,2.0,3.0,-1.0,1.0
364,0,Columbia Heights & Cranberry St,8.0,4.0,1.0,3.0
365,0,Columbia St & Degraw St,1.0,3.0,-1.0,1.0
366,0,Columbia St & Kane St,2.0,1.0,0.0,0.0
367,0,Columbia St & Rivington St,1.0,4.0,-1.0,1.0
368,0,Columbia St & W 9 St,5.0,0.0,1.0,1.0
369,0,Columbus Ave & W 103 St,7.0,9.0,-1.0,4.0
370,0,Columbus Ave & W 72 St,10.0,7.0,0.0,4.0
371,0,Columbus Ave & W 95 St,3.0,8.0,-2.0,2.0
372,0,Concord St & Bridge St,2.0,5.0,-1.0,1.0
373,0,Concourse Village East & E 158 St,1.0,2.0,-1.0,0.0
374,0,Concourse Village West & E 156 St,2.0,4.0,-1.0,1.0
375,0,Congress St & Clinton St,1.0,1.0,0.0,0.0
376,0,Convent Ave & W 135 St,1.0,0.0,0.0,0.0
377,0,Convent Ave & W 151 St,3.0,3.0,0.0,1.0
378,0,Cooper Square & Astor Pl,7.0,13.0,-2.0,5.0
379,0,Court St & State St,5.0,7.0,-1.0,3.0
380,0,Courtlandt Ave & E 149 St,1.0,3.0,-1.0,1.0
381,0,Crescent St & 30 Ave,4.0,7.0,-1.0,2.0
382,0,Crescent St & 34 Ave,1.0,4.0,-1.0,1.0
383,0,Crescent St & 35 Ave,1.0,5.0,-1.0,1.0
384,0,Crescent St & Broadway,6.0,6.0,0.0,3.0
385,0,Crescent St & Ditmars Blvd,4.0,3.0,0.0,1.0
386,0,Creston Ave & E 178 St,2.0,1.0,0.0,0.0
387,0,Creston Ave & E 181 St,1.0,3.0,-1.0,1.0
388,0,Crotona Park North & Prospect Ave,2.0,5.0,-1.0,1.0
389,0,Cumberland St & Lafayette Ave,1.0,6.0,-2.0,1.0
390,0,Dawson St & Intervale Ave,1.0,1.0,0.0,0.0
391,0,DeKalb Ave & Franklin Ave,4.0,5.0,-1.0,2.0
392,0,DeKalb Ave & Hudson Ave,4.0,4.0,0.0,2.0
393,0,DeKalb Ave & S Portland Ave,5.0,4.0,0.0,2.0
394,0,DeKalb Ave & Vanderbilt Ave,9.0,4.0,1.0,3.0
395,0,Dean St & Franklin Ave,2.0,11.0,-3.0,3.0
396,0,Dean St & Hoyt St,1.0,0.0,0.0,0.0
397,0,Decatur Ave & Bedford Park Blvd,2.0,2.0,0.0,1.0
398,0,Degraw St & Smith St,1.0,5.0,-1.0,1.0
399,0,Delancey St & Eldridge St,5.0,6.0,-1.0,2.0
400,0,Devoe St & Lorimer St,14.0,13.0,0.0,6.0
401,0,Ditmars Blvd & 19 St,3.0,5.0,-1.0,2.0
402,0,Ditmars Blvd & 43 St,1.0,8.0,-2.0,2.0
403,0,Division Ave & Hooper St,4.0,6.0,-1.0,2.0
404,0,Division Ave & Marcy Ave,4.0,10.0,-2.0,3.0
405,0,Division St & Bowery,14.0,13.0,0.0,6.0
406,0,Dock St & Front St,11.0,4.0,1.0,3.0
407,0,Douglass St & 4 Ave,2.0,7.0,-2.0,2.0
408,0,Driggs Ave & Lorimer St,7.0,4.0,0.0,2.0
409,0,Driggs Ave & N 9 St,12.0,10.0,0.0,5.0
410,0,Driggs Ave & N Henry St,3.0,1.0,0.0,1.0
411,0,Duffield St & Willoughby St,10.0,8.0,0.0,4.0
412,0,Dyckman St & 10 Ave,3.0,3.0,0.0,1.0
413,0,Dyckman St & Staff St,1.0,0.0,0.0,0.0
414,0,E 1 St & 1 Ave,24.0,54.0,-8.0,19.0
415,0,E 10 St & 2 Ave,17.0,7.0,2.0,6.0
416,0,E 10 St & Avenue A,12.0,18.0,-2.0,7.0
417,0,E 102 St & 1 Ave,7.0,8.0,-1.0,3.0
418,0,E 103 St & Lexington Ave,3.0,17.0,-4.0,5.0
