,start_station_name,start_count,end_count,deficit,popularity
434,Bushwick Ave & Linden St,394.0,384.0,10.0,778.0
435,Bushwick Ave & McKibbin St,394.0,386.0,8.0,780.0
436,Bushwick Ave & Powers St,801.0,795.0,6.0,1596.0
437,Bushwick Ave & Stagg St,357.0,359.0,-2.0,716.0
438,Butler St & Court St,809.0,844.0,-35.0,1653.0
439,Cabrini Blvd & W 177 St,156.0,133.0,23.0,289.0
440,Cadman Plaza E & Red Cross Pl,1229.0,1244.0,-15.0,2473.0
441,Cadman Plaza E & Tillary St,1356.0,1388.0,-32.0,2744.0
442,Calyer St & Guernsey St,30.0,50.0,-20.0,80.0
443,Calyer St & Jewel St,655.0,706.0,-51.0,1361.0
444,Cambridge Pl & Gates Ave,877.0,889.0,-12.0,1766.0
445,Canal St & Rutgers St,4370.0,4402.0,-32.0,8772.0
446,Carlton Ave & Dean St,1499.0,1516.0,-17.0,3015.0
447,Carlton Ave & Flushing Ave,1091.0,1102.0,-11.0,2193.0
448,Carlton Ave & Park Ave,767.0,761.0,6.0,1528.0
449,Carmine St & 6 Ave,4908.0,4894.0,14.0,9802.0
450,Carroll St & 5 Ave,1182.0,1188.0,-6.0,2370.0
451,Carroll St & 6 Ave,1284.0,1304.0,-20.0,2588.0
452,Carroll St & Bond St,713.0,720.0,-7.0,1433.0
453,Carroll St & Columbia St,1004.0,1012.0,-8.0,2016.0
454,Carroll St & Franklin Ave,363.0,365.0,-2.0,728.0
455,Carroll St & Smith St,1792.0,1830.0,-38.0,3622.0
456,Carroll St & Washington Ave,333.0,338.0,-5.0,671.0
457,Cathedral Pkwy & Broadway,1873.0,1858.0,15.0,3731.0
458,Catherine St & Monroe St,1455.0,1482.0,-27.0,2937.0
459,Caton Ave & Argyle Rd,337.0,450.0,-113.0,787.0
460,Caton Ave & E 10 St,237.0,243.0,-6.0,480.0
461,Caton Ave & E 7 St,231.0,250.0,-19.0,481.0
462,Cauldwell Ave & E 158 St,94.0,93.0,1.0,187.0
463,Cauldwell Ave & E 161 St,98.0,100.0,-2.0,198.0
464,Cedar Ave & W Fordham Rd,126.0,120.0,6.0,246.0
465,Cedar St & Evergreen Ave,516.0,329.0,187.0,845.0
466,Cedar St & Myrtle Ave,481.0,469.0,12.0,950.0
467,Center Blvd & 48 Ave,754.0,773.0,-19.0,1527.0
468,Center Blvd & 51 Ave,1247.0,1262.0,-15.0,2509.0
469,Central Ave & Covert St,254.0,232.0,22.0,486.0
470,Central Ave & Decatur St,190.0,193.0,-3.0,383.0
471,Central Ave & Flushing Ave,423.0,434.0,-11.0,857.0
472,Central Ave & Himrod St,350.0,351.0,-1.0,701.0
473,Central Ave & Melrose St,391.0,384.0,7.0,775.0
474,Central Ave & Starr Street,528.0,529.0,-1.0,1057.0
475,Central Ave & Weirfield St,316.0,314.0,2.0,630.0
476,Central Ave & Woodbine St,521.0,517.0,4.0,1038.0
477,Central Park North & Adam Clayton Powell Blvd,3185.0,3206.0,-21.0,6391.0
478,Central Park S & 6 Ave,4954.0,4969.0,-15.0,9923.0
479,Central Park W & W 103 St,2255.0,2140.0,115.0,4395.0
480,Central Park W & W 91 St,3222.0,3250.0,-28.0,6472.0
481,Central Park West & W 68 St,3017.0,3026.0,-9.0,6043.0
482,Central Park West & W 72 St,4783.0,4643.0,140.0,9426.0
483,Central Park West & W 76 St,2631.0,2616.0,15.0,5247.0
484,Central Park West & W 85 St,3479.0,3306.0,173.0,6785.0
485,Centre St & Chambers St,3838.0,3929.0,-91.0,7767.0
486,Centre St & Seneca Ave,114.0,121.0,-7.0,235.0
487,Centre St & Worth St,2425.0,2543.0,-118.0,4968.0
488,Charlotte St & Boston Rd,18.0,19.0,-1.0,37.0
489,Cherry St,1340.0,1365.0,-25.0,2705.0
490,Chester Ave & 12 Ave,102.0,101.0,1.0,203.0
491,Christopher St & Greenwich St,4356.0,4358.0,-2.0,8714.0
492,Church Ave & McDonald Ave,112.0,124.0,-12.0,236.0
493,Church Ave & Story St,126.0,146.0,-20.0,272.0
494,Clark St & Henry St,2248.0,2242.0,6.0,4490.0
495,Classon Ave & St Marks Ave,1411.0,1289.0,122.0,2700.0
496,Clay Ave & Claremont Pkwy,83.0,87.0,-4.0,170.0
497,Clay Ave & E 173 St,48.0,56.0,-8.0,104.0
498,Clermont Ave & Lafayette Ave,1568.0,1188.0,380.0,2756.0
499,Clermont Ave & Park Ave,831.0,838.0,-7.0,1669.0
500,Cleveland Pl & Spring St,5834.0,5866.0,-32.0,11700.0
501,Cliff St & Fulton St,1799.0,1837.0,-38.0,3636.0
502,Clinton Ave & Flushing Ave,907.0,942.0,-35.0,1849.0
503,Clinton Ave & Myrtle Ave,2222.0,2225.0,-3.0,4447.0
504,Clinton St & 4 Place,771.0,807.0,-36.0,1578.0
505,Clinton St & Centre St,218.0,216.0,2.0,434.0
506,Clinton St & Cherry St,2058.0,2082.0,-24.0,4140.0
507,Clinton St & Grand St,5335.0,5374.0,-39.0,10709.0
508,Clinton St & Joralemon St,1941.0,1997.0,-56.0,3938.0
509,Clinton St & Tillary St,1408.0,1370.0,38.0,2778.0
510,Clinton St & Union St,1200.0,1240.0,-40.0,2440.0
511,Coffey St & Conover St,304.0,304.0,0.0,608.0
512,Coffey St & Ferris St,255.0,267.0,-12.0,522.0
513,College Ave & E 170 St,26.0,31.0,-5.0,57.0
514,Columbia Heights & Cranberry St,790.0,786.0,4.0,1576.0
515,Columbia St & Degraw St,844.0,892.0,-48.0,1736.0
516,Columbia St & Kane St,673.0,678.0,-5.0,1351.0
517,Columbia St & Lorraine St,105.0,124.0,-19.0,229.0
518,Columbia St & Rivington St,1651.0,1661.0,-10.0,3312.0
519,Columbia St & W 9 St,195.0,222.0,-27.0,417.0
520,Columbus Ave & W 103 St,680.0,687.0,-7.0,1367.0
521,Columbus Ave & W 72 St,4502.0,4467.0,35.0,8969.0
522,Columbus Ave & W 95 St,3768.0,3762.0,6.0,7530.0
523,Commerce St & Van Brunt St,376.0,462.0,-86.0,838.0
524,Concord St & Bridge St,638.0,647.0,-9.0,1285.0
525,Concourse Village East & E 158 St,181.0,164.0,17.0,345.0
526,Concourse Village West & E 156 St,117.0,117.0,0.0,234.0
527,Congress St & Clinton St,1439.0,1475.0,-36.0,2914.0
528,Congress St & Hicks St,668.0,716.0,-48.0,1384.0
529,Convent Ave & W 135 St,492.0,476.0,16.0,968.0
530,Convent Ave & W 151 St,184.0,119.0,65.0,303.0
531,Cooper Square & Astor Pl,3773.0,3772.0,1.0,7545.0
532,Court St & Nelson St,927.0,963.0,-36.0,1890.0
533,Court St & State St,1688.0,1720.0,-32.0,3408.0
534,Courtlandt Ave & E 149 St,266.0,260.0,6.0,526.0
535,Courtlandt Ave & E 157 St,139.0,134.0,5.0,273.0
536,Crescent St & 30 Ave,1232.0,1243.0,-11.0,2475.0
537,Crescent St & 34 Ave,704.0,715.0,-11.0,1419.0
538,Crescent St & 35 Ave,486.0,488.0,-2.0,974.0
539,Crescent St & Broadway,1179.0,1184.0,-5.0,2363.0
540,Crescent St & Ditmars Blvd,370.0,381.0,-11.0,751.0
541,Creston Ave & E 178 St,85.0,78.0,7.0,163.0
542,Creston Ave & E 181 St,95.0,96.0,-1.0,191.0
543,Crotona Park East & E 173 St,16.0,19.0,-3.0,35.0
544,Crotona Park North & Prospect Ave,127.0,125.0,2.0,252.0
545,Cumberland St & Lafayette Ave,1159.0,1207.0,-48.0,2366.0
546,Cypress Ave & George St,89.0,96.0,-7.0,185.0
547,Cypress Ave & Palmetto St,92.0,99.0,-7.0,191.0
548,Dahill Rd & 12 Ave,216.0,226.0,-10.0,442.0
549,Davidson Ave & W Burnside Ave,102.0,109.0,-7.0,211.0
550,Dawson St & Intervale Ave,71.0,74.0,-3.0,145.0
551,DeKalb Ave & Franklin Ave,1055.0,1007.0,48.0,2062.0
552,DeKalb Ave & Hudson Ave,1620.0,1738.0,-118.0,3358.0
553,DeKalb Ave & S Portland Ave,1522.0,1526.0,-4.0,3048.0
554,DeKalb Ave & Vanderbilt Ave,1546.0,1566.0,-20.0,3112.0
555,Dean St & Franklin Ave,1370.0,1235.0,135.0,2605.0
556,Dean St & Hoyt St,1106.0,1148.0,-42.0,2254.0
557,Decatur Ave & Bedford Park Blvd,49.0,49.0,0.0,98.0
558,Decatur Ave & E 197 St,59.0,68.0,-9.0,127.0
559,Decatur Ave & Oliver Pl,34.0,50.0,-16.0,84.0
560,Degraw St & Hoyt St,766.0,770.0,-4.0,1536.0
561,Degraw St & Smith St,951.0,983.0,-32.0,1934.0
562,Delancey St & Eldridge St,1302.0,1345.0,-43.0,2647.0
563,Devoe St & Lorimer St,1402.0,1411.0,-9.0,2813.0
564,Devoe St & Morgan Ave,471.0,475.0,-4.0,946.0
565,Ditmars Blvd & 19 St,441.0,442.0,-1.0,883.0
566,Ditmars Blvd & 43 St,319.0,326.0,-7.0,645.0
567,Ditmars Blvd & 48 St,99.0,82.0,17.0,181.0
568,Ditmars Blvd & 73 St,104.0,106.0,-2.0,210.0
569,Ditmars Blvd & 76 St,72.0,64.0,8.0,136.0
570,Ditmars Blvd & 79 St,93.0,85.0,8.0,178.0
571,Division Ave & Hooper St,639.0,656.0,-17.0,1295.0
572,Division Ave & Marcy Ave,428.0,440.0,-12.0,868.0
573,Division St & Bowery,2322.0,2397.0,-75.0,4719.0
574,Dock 72 Way & Market St,860.0,870.0,-10.0,1730.0
575,Dock St & Front St,958.0,955.0,3.0,1913.0
576,Douglass St & 3 Ave,1444.0,1492.0,-48.0,2936.0
577,Douglass St & 4 Ave,1242.0,1267.0,-25.0,2509.0
578,Driggs Ave & Lorimer St,1120.0,1150.0,-30.0,2270.0
579,Driggs Ave & N 9 St,2370.0,2474.0,-104.0,4844.0
580,Driggs Ave & N Henry St,1339.0,1322.0,17.0,2661.0
581,Duane St & Hudson St,865.0,848.0,17.0,1713.0
582,Duffield St & Willoughby St,1640.0,1684.0,-44.0,3324.0
583,Dwight St & Van Dyke St,224.0,266.0,-42.0,490.0
584,Dyckman St & 10 Ave,126.0,127.0,-1.0,253.0
585,Dyckman St & Henshaw St,150.0,152.0,-2.0,302.0
586,Dyckman St & Staff St,230.0,238.0,-8.0,468.0
587,E 1 St & 1 Ave,3713.0,3708.0,5.0,7421.0
588,E 10 St & 2 Ave,2542.0,2579.0,-37.0,5121.0
589,E 10 St & Avenue A,4245.0,4407.0,-162.0,8652.0
590,E 102 St & 1 Ave,1540.0,1558.0,-18.0,3098.0
591,E 102 St & Park Ave,646.0,672.0,-26.0,1318.0
592,E 103 St & Lexington Ave,1006.0,1006.0,0.0,2012.0
593,E 106 St & 1 Ave,654.0,661.0,-7.0,1315.0
594,E 106 St & 2 Ave,591.0,592.0,-1.0,1183.0
595,E 106 St & Lexington Ave,964.0,1037.0,-73.0,2001.0
596,E 106 St & Madison Ave,982.0,984.0,-2.0,1966.0
597,E 11 St & 1 Ave,3780.0,3771.0,9.0,7551.0
598,E 11 St & 3 Ave,3073.0,3136.0,-63.0,6209.0
599,E 11 St & Avenue B,2865.0,2857.0,8.0,5722.0
600,E 110 St & Madison Ave,1329.0,1342.0,-13.0,2671.0
601,E 114 St & 1 Ave,1003.0,1016.0,-13.0,2019.0
602,E 115 St & Lexington Ave,943.0,946.0,-3.0,1889.0
603,E 115 St & Madison Ave,406.0,434.0,-28.0,840.0
604,E 116 St & 2 Ave,588.0,600.0,-12.0,1188.0
605,E 118 St & 1 Ave,1089.0,1099.0,-10.0,2188.0
606,E 118 St & 3 Ave,816.0,839.0,-23.0,1655.0
607,E 118 St & Madison Ave,820.0,826.0,-6.0,1646.0
608,E 118 St & Park Ave,319.0,334.0,-15.0,653.0
609,E 12 St & 3 Ave,2212.0,2213.0,-1.0,4425.0
610,E 12 St & Ave C,1812.0,1845.0,-33.0,3657.0
611,E 123 St & Lexington Ave,508.0,509.0,-1.0,1017.0
612,E 128 St & 3 Ave,90.0,95.0,-5.0,185.0
613,E 128 St & Madison Ave,484.0,483.0,1.0,967.0
614,E 13 St & 2 Ave,4582.0,4607.0,-25.0,9189.0
615,E 13 St & Avenue A,3408.0,3418.0,-10.0,6826.0
616,E 132 St & Madison Ave,410.0,408.0,2.0,818.0
617,E 133 St & Cypress Pl,45.0,51.0,-6.0,96.0
618,E 134 St & Walnut Ave,46.0,52.0,-6.0,98.0
619,E 135 St & St Ann's Ave,120.0,118.0,2.0,238.0
620,E 138 St & 5 Av,428.0,431.0,-3.0,859.0
621,E 138 St & Canal St W,281.0,284.0,-3.0,565.0
622,E 138 St & Cypress Ave,179.0,182.0,-3.0,361.0
623,E 138 St & Grand Concourse,152.0,180.0,-28.0,332.0
624,E 138 St & Willow Ave,74.0,74.0,0.0,148.0
625,E 14 St & 1 Ave,3015.0,3028.0,-13.0,6043.0
626,E 14 St & Avenue B,3315.0,3325.0,-10.0,6640.0
627,E 141 St & Jackson Ave,62.0,59.0,3.0,121.0
628,E 141 St & St Ann's Ave,163.0,167.0,-4.0,330.0
629,E 142 St & 3 Ave,169.0,180.0,-11.0,349.0
630,E 144 St & Brook Ave,106.0,108.0,-2.0,214.0
631,E 147 St & Bergen Ave,206.0,207.0,-1.0,413.0
632,E 149 St & Eagle Ave,128.0,129.0,-1.0,257.0
633,E 149 St & Jackson Ave,169.0,174.0,-5.0,343.0
634,E 149 St & Morris Ave,400.0,401.0,-1.0,801.0
635,E 149 St & Park Ave,258.0,274.0,-16.0,532.0
636,E 15 St & 3 Ave,4166.0,4200.0,-34.0,8366.0
637,E 150 St & Gerard Ave,192.0,192.0,0.0,384.0
638,E 153 St & E 157 St,135.0,160.0,-25.0,295.0
639,E 155 St & Courtlandt Ave,54.0,55.0,-1.0,109.0
640,E 156 & Brook Ave,200.0,190.0,10.0,390.0
641,E 156 St & Courtlandt Ave,10.0,8.0,2.0,18.0
642,E 157 St & River Ave,203.0,215.0,-12.0,418.0
643,E 158 St & Melrose Ave,142.0,139.0,3.0,281.0
644,E 16 St & 5 Ave,3927.0,3918.0,9.0,7845.0
645,E 16 St & Irving Pl,2578.0,2589.0,-11.0,5167.0
646,E 160 St & Tinton Ave,68.0,69.0,-1.0,137.0
647,E 161 St & Park Ave,244.0,243.0,1.0,487.0
648,E 161 St & River Ave,484.0,484.0,0.0,968.0
649,E 163 St & Tiffany St,65.0,66.0,-1.0,131.0
650,E 163 St & Union Ave,132.0,125.0,7.0,257.0
651,E 165 St & Clay Ave,104.0,104.0,0.0,208.0
652,E 165 St & Fox St,35.0,35.0,0.0,70.0
653,E 165 St & Jerome Ave,55.0,55.0,0.0,110.0
654,E 167 St & Bryant Ave,97.0,89.0,8.0,186.0
655,E 167 St & Clay Ave,134.0,135.0,-1.0,269.0
656,E 167 St & Franklin Ave,46.0,45.0,1.0,91.0
657,E 169 St & Fox St,46.0,48.0,-2.0,94.0
658,E 169 St & Webster Ave,81.0,90.0,-9.0,171.0
659,E 17 St & Broadway,7429.0,7492.0,-63.0,14921.0
660,E 170 St & Clay Ave,64.0,66.0,-2.0,130.0
661,E 170 St & Sheridan Ave,87.0,89.0,-2.0,176.0
662,E 170 St & Webster Ave,91.0,112.0,-21.0,203.0
663,E 171 St & 3 Ave,134.0,151.0,-17.0,285.0
664,E 171 St & Webster Ave,27.0,34.0,-7.0,61.0
665,E 174 St & Longfellow Ave,101.0,108.0,-7.0,209.0
666,E 174 St & Walton Ave,32.0,33.0,-1.0,65.0
667,E 188 St & Creston Ave,209.0,216.0,-7.0,425.0
668,E 19 St & 3 Ave,3543.0,3576.0,-33.0,7119.0
669,E 2 St & 2 Ave,2390.0,2395.0,-5.0,4785.0
670,E 2 St & Avenue A,3639.0,3653.0,-14.0,7292.0
671,E 2 St & Avenue B,4177.0,4207.0,-30.0,8384.0
672,E 2 St & Avenue C,3659.0,3478.0,181.0,7137.0
673,E 20 St & 2 Ave,4488.0,4555.0,-67.0,9043.0
674,E 20 St & FDR Dr,3560.0,3552.0,8.0,7112.0
675,E 20 St & Park Ave,3908.0,3934.0,-26.0,7842.0
676,E 201 St & Briggs Ave,45.0,49.0,-4.0,94.0
677,E 22 St & 2 Ave,2778.0,2673.0,105.0,5451.0
678,E 23 St & 1 Ave,3986.0,4015.0,-29.0,8001.0
679,E 25 St & 1 Ave,2721.0,2747.0,-26.0,5468.0
680,E 25 St & 2 Ave,4204.0,4259.0,-55.0,8463.0
681,E 26 St & 3 Ave,2219.0,2148.0,71.0,4367.0
682,E 27 St & 1 Ave,4863.0,4892.0,-29.0,9755.0
683,E 27 St & Park Ave S,2818.0,2793.0,25.0,5611.0
684,E 3 St & 1 Ave,2545.0,2574.0,-29.0,5119.0
685,E 3 St & Church Ave,182.0,185.0,-3.0,367.0
686,E 30 St & Park Ave S,2567.0,2586.0,-19.0,5153.0
687,E 31 St & 3 Ave,4598.0,4622.0,-24.0,9220.0
688,E 32 St & Park Ave,4605.0,4624.0,-19.0,9229.0
689,E 33 St & 1 Ave,6833.0,6838.0,-5.0,13671.0
690,E 33 St & 5 Ave,4245.0,4227.0,18.0,8472.0
691,E 39 St & 2 Ave,4855.0,4643.0,212.0,9498.0
692,E 39 St & Lexington Ave,2943.0,2967.0,-24.0,5910.0
693,E 4 St & 2 Ave,3121.0,3150.0,-29.0,6271.0
694,E 4 St & Ave B,1759.0,1773.0,-14.0,3532.0
695,E 40 St & 5 Ave,4165.0,4156.0,9.0,8321.0
696,E 40 St & Park Ave,6616.0,6439.0,177.0,13055.0
697,E 41 St & Madison Ave (SE corner),3173.0,2958.0,215.0,6131.0
698,E 41 St & Madison Ave (SW corner),2908.0,2884.0,24.0,5792.0
699,E 44 St & 2 Ave,2878.0,2649.0,229.0,5527.0
700,E 44 St & Lexington Ave,3685.0,3656.0,29.0,7341.0
701,E 45 St & 3 Ave,1809.0,1800.0,9.0,3609.0
702,E 47 St & 1 Ave,1780.0,1812.0,-32.0,3592.0
703,E 47 St & 2 Ave,2685.0,2659.0,26.0,5344.0
704,E 47 St & Park Ave,4026.0,4011.0,15.0,8037.0
705,E 48 St & 3 Ave,2343.0,2338.0,5.0,4681.0
706,E 48 St & 5 Ave,2627.0,2662.0,-35.0,5289.0
707,E 5 St & Ave A,2249.0,2305.0,-56.0,4554.0
708,E 5 St & Avenue C,2144.0,2131.0,13.0,4275.0
709,E 5 St & Cooper Sq,1929.0,1938.0,-9.0,3867.0
710,E 50 St & Park Ave,1193.0,1092.0,101.0,2285.0
711,E 51 St & 1 Ave,2035.0,2057.0,-22.0,4092.0
712,E 51 St & 2 Ave,2529.0,2509.0,20.0,5038.0
713,E 51 St & Lexington Ave,2064.0,1986.0,78.0,4050.0
714,E 53 St & Lexington Ave,2954.0,2922.0,32.0,5876.0
715,E 53 St & Madison Ave,2729.0,2721.0,8.0,5450.0
716,E 54 St & 1 Ave,2049.0,2027.0,22.0,4076.0
717,E 55 St & 2 Ave,1666.0,1654.0,12.0,3320.0
718,E 56 St & 3 Ave,2943.0,2954.0,-11.0,5897.0
719,E 56 St & Madison Ave,1998.0,1960.0,38.0,3958.0
720,E 58 St & 1 Ave (NE Corner),1354.0,1345.0,9.0,2699.0
721,E 58 St & 1 Ave (NW Corner),2359.0,2365.0,-6.0,4724.0
722,E 58 St & 3 Ave,3547.0,3544.0,3.0,7091.0
723,E 58 St & Madison Ave,1799.0,1774.0,25.0,3573.0
724,E 59 St & Madison Ave,2576.0,2562.0,14.0,5138.0
725,E 6 St & 2 Ave,1881.0,1888.0,-7.0,3769.0
726,E 6 St & Avenue B,2505.0,2491.0,14.0,4996.0
727,E 6 St & Avenue D,2958.0,2946.0,12.0,5904.0
728,E 60 St & York Ave,1017.0,1027.0,-10.0,2044.0
729,E 63 St & 3 Ave,2107.0,1966.0,141.0,4073.0
730,E 65 St & 2 Ave,1847.0,1847.0,0.0,3694.0
731,E 66 St & Madison Ave,1133.0,1110.0,23.0,2243.0
732,E 67 St & Park Ave,1271.0,1188.0,83.0,2459.0
733,E 68 St & 3 Ave,1816.0,1804.0,12.0,3620.0
734,E 68 St & Madison Ave,1389.0,1153.0,236.0,2542.0
735,E 7 St & Ave B,2744.0,2750.0,-6.0,5494.0
736,E 7 St & Ave C,2688.0,2639.0,49.0,5327.0
737,E 7 St & Avenue A,4266.0,4279.0,-13.0,8545.0
738,E 72 St & Park Ave,1784.0,1789.0,-5.0,3573.0
739,E 72 St & York Ave,3900.0,3930.0,-30.0,7830.0
740,E 74 St & 1 Ave,3283.0,3333.0,-50.0,6616.0
741,E 75 St & 3 Ave,1558.0,1555.0,3.0,3113.0
742,E 76 St & Park Ave,2001.0,1996.0,5.0,3997.0
743,E 77 St & 3 Ave,1996.0,2000.0,-4.0,3996.0
744,E 78 St & 2 Ave,1417.0,1404.0,13.0,2821.0
745,E 8 St & Caton Ave,171.0,195.0,-24.0,366.0
746,E 81 St & 2 Ave,1935.0,1912.0,23.0,3847.0
747,E 81 St & 3 Ave,1457.0,1460.0,-3.0,2917.0
748,E 81 St & Park Ave,1024.0,1012.0,12.0,2036.0
749,E 81 St & York Ave,2051.0,2049.0,2.0,4100.0
750,E 82 St & East End Ave,1345.0,1353.0,-8.0,2698.0
751,E 84 St & 1 Ave,2600.0,2614.0,-14.0,5214.0
752,E 84 St & Park Ave,1804.0,1794.0,10.0,3598.0
753,E 85 St & 3 Ave,3742.0,3734.0,8.0,7476.0
754,E 85 St & York Ave,1652.0,1669.0,-17.0,3321.0
755,E 88 St & 1 Ave,2336.0,2358.0,-22.0,4694.0
756,E 88 St & Park Ave,1605.0,1550.0,55.0,3155.0
757,E 89 St & 3 Ave,1607.0,1619.0,-12.0,3226.0
758,E 89 St & York Ave,2051.0,2062.0,-11.0,4113.0
759,E 9 St & 5 Ave,2626.0,2708.0,-82.0,5334.0
760,E 9 St & Avenue C,2278.0,2267.0,11.0,4545.0
761,E 91 St & 2 Ave,2749.0,2744.0,5.0,5493.0
762,E 92 St & Park Ave,1403.0,1353.0,50.0,2756.0
763,E 93 St & 2 Ave,1418.0,1387.0,31.0,2805.0
764,E 95 St & 3 Ave,892.0,898.0,-6.0,1790.0
765,E 97 St & 3 Ave,814.0,818.0,-4.0,1632.0
766,E 97 St & Madison Ave,1743.0,1744.0,-1.0,3487.0
767,E 98 St & Park Ave,695.0,690.0,5.0,1385.0
768,E Burnside Ave & Ryer Ave,101.0,93.0,8.0,194.0
769,E Fordham Rd & Webster Ave,501.0,513.0,-12.0,1014.0
770,E Houston St & Columbia St,1816.0,1887.0,-71.0,3703.0
771,E Mosholu Pkwy & E 204 St,40.0,41.0,-1.0,81.0
772,E Mosholu Pkwy & Van Cortlandt Ave E,74.0,84.0,-10.0,158.0
773,E Tremont Ave & E 176 St,237.0,230.0,7.0,467.0
774,E Tremont Ave & Jerome Ave,68.0,68.0,0.0,136.0
775,East End Ave & E 86 St,874.0,886.0,-12.0,1760.0
776,Eastern Pkwy & Franklin Ave,1554.0,1505.0,49.0,3059.0
777,Eastern Pkwy & Washington Ave,1385.0,941.0,444.0,2326.0
778,Edgecombe Ave & W 141 St,702.0,711.0,-9.0,1413.0
779,Edgecombe Ave & W 145 St,531.0,514.0,17.0,1045.0
780,Edgecombe Ave & W 150 St,87.0,77.0,10.0,164.0
781,Edgecombe Ave & W 167 St,227.0,168.0,59.0,395.0
782,Eldert St & Bushwick Ave,165.0,173.0,-8.0,338.0
783,Emerson Pl & Myrtle Ave,1919.0,1913.0,6.0,3832.0
784,Engert Ave & McGuinness Blvd,648.0,655.0,-7.0,1303.0
785,Evergreen Ave & Noll St,525.0,537.0,-12.0,1062.0
786,FDR Drive & E 35 St,3489.0,3516.0,-27.0,7005.0
787,Faile St & Garrison Ave,48.0,51.0,-3.0,99.0
788,Fairview Ave & Linden St,135.0,136.0,-1.0,271.0
789,Featherbed Ln & Jerome Ave,58.0,60.0,-2.0,118.0
790,Featherbed Ln & Nelson Ave,74.0,74.0,0.0,148.0
791,Flatbush Ave & Eastern Pkwy,227.0,157.0,70.0,384.0
792,Flatbush Ave & Ocean Ave,1274.0,1320.0,-46.0,2594.0
793,Flushing Ave & Vanderbilt Ave,1938.0,1974.0,-36.0,3912.0
794,Flushing Ave & Woodward Ave,335.0,331.0,4.0,666.0
795,Forest Ave & Summerfield St,377.0,394.0,-17.0,771.0
796,Forsyth St	& Grand St,11.0,17.0,-6.0,28.0
797,Forsyth St & Broome St,2142.0,2196.0,-54.0,4338.0
798,Forsyth St & Canal St,2769.0,2844.0,-75.0,5613.0
799,Forsyth St\t& Grand St,4199.0,4248.0,-49.0,8447.0
800,Fort Washington Ave & W 173 St,251.0,224.0,27.0,475.0
801,Fort Washington Ave & W 183 St,216.0,222.0,-6.0,438.0
802,Franklin Ave & E 169 St,102.0,102.0,0.0,204.0
803,Franklin Ave & Myrtle Ave,554.0,568.0,-14.0,1122.0
804,Franklin Ave & St Marks Ave,973.0,982.0,-9.0,1955.0
805,Franklin St & Dupont St,1693.0,1719.0,-26.0,3412.0
806,Franklin St & W Broadway,1511.0,1527.0,-16.0,3038.0
807,Frederick Douglass Blvd & Harlem River Dr,136.0,136.0,0.0,272.0
808,Frederick Douglass Blvd & W 112 St,2503.0,2584.0,-81.0,5087.0
809,Frederick Douglass Blvd & W 115 St,1502.0,1597.0,-95.0,3099.0
810,Frederick Douglass Blvd & W 117 St,2448.0,2496.0,-48.0,4944.0
811,Frederick Douglass Blvd & W 129 St,479.0,487.0,-8.0,966.0
812,Frederick Douglass Blvd & W 139 St,404.0,402.0,2.0,806.0
813,Frederick Douglass Blvd & W 145 St,587.0,569.0,18.0,1156.0
814,Freeman St & Reverend James A Polite Ave,48.0,42.0,6.0,90.0
815,Freeman St & Southern Blvd,133.0,144.0,-11.0,277.0
816,Front St & Gold St,830.0,860.0,-30.0,1690.0
817,Front St & Jay St,1495.0,1499.0,-4.0,2994.0
818,Front St & Washington St,2019.0,2054.0,-35.0,4073.0
819,Frost St & Debevoise Ave,222.0,230.0,-8.0,452.0
820,Frost St & Meeker Ave,584.0,602.0,-18.0,1186.0
821,Ft. Hamilton Pkwy & E 2 St,320.0,350.0,-30.0,670.0
822,Ft. Hamilton Pkwy & E 5 St,376.0,399.0,-23.0,775.0
823,Ft. Washington Ave & W 190 St,83.0,85.0,-2.0,168.0
824,Fulton Ave & E 168 St,54.0,47.0,7.0,101.0
825,Fulton Ave & E 172 St,90.0,90.0,0.0,180.0
826,Fulton Ave & St. Paul's Pl,124.0,127.0,-3.0,251.0
827,Fulton St & Adams St,2770.0,2793.0,-23.0,5563.0
828,Fulton St & Broadway,2708.0,2711.0,-3.0,5419.0
829,Fulton St & Clermont Ave,754.0,738.0,16.0,1492.0
830,Fulton St & Irving Pl,981.0,985.0,-4.0,1966.0
831,Fulton St & Utica Ave,845.0,810.0,35.0,1655.0
832,Fulton St & Waverly Ave,1692.0,1645.0,47.0,3337.0
833,Fulton St & William St,2045.0,2091.0,-46.0,4136.0
834,Gansevoort St & Hudson St,1675.0,1700.0,-25.0,3375.0
835,Garfield Pl & 8 Ave,1314.0,1331.0,-17.0,2645.0
836,Garrison Ave & Manida St,57.0,58.0,-1.0,115.0
837,George St & Wilson Ave,462.0,465.0,-3.0,927.0
838,Gerard Ave & E 146 St,152.0,169.0,-17.0,321.0
839,Gerard Ave & E 164 St,87.0,83.0,4.0,170.0
840,Gerard Ave & E 165 St,77.0,79.0,-2.0,156.0
841,Gerard Ave & McClellan St,66.0,82.0,-16.0,148.0
842,Goble Pl & Macombs Rd,68.0,74.0,-6.0,142.0
843,Goulden Ave & Bedford Park Blvd W,98.0,104.0,-6.0,202.0
844,Goulden Ave & W 197 St,108.0,103.0,5.0,211.0
845,Goulden Ave & W 205 St,69.0,65.0,4.0,134.0
846,Graham Ave & Conselyea St,2010.0,2026.0,-16.0,4036.0
