,hour,station_name,start_count,end_count,deficit,popularity
5880,9,E 89 St & York Ave,15.0,5.0,2.0,4.0
5881,9,E 9 St & 5 Ave,20.0,15.0,1.0,7.0
5882,9,E 9 St & Avenue C,19.0,13.0,1.0,6.0
5883,9,E 91 St & 2 Ave,20.0,16.0,0.0,7.0
5884,9,E 92 St & Park Ave,6.0,3.0,0.0,1.0
5885,9,E 93 St & 2 Ave,4.0,8.0,-1.0,2.0
5886,9,E 97 St & 3 Ave,5.0,7.0,-1.0,2.0
5887,9,E 97 St & Madison Ave,14.0,11.0,0.0,5.0
5888,9,E 98 St & Park Ave,2.0,3.0,-1.0,1.0
5889,9,E Fordham Rd & Webster Ave,2.0,6.0,-1.0,1.0
5890,9,E Houston St & Columbia St,6.0,5.0,0.0,2.0
5891,9,East End Ave & E 86 St,2.0,2.0,0.0,0.0
5892,9,Eastern Pkwy & Franklin Ave,7.0,2.0,1.0,1.0
5893,9,Eastern Pkwy & Washington Ave,9.0,6.0,0.0,3.0
5894,9,Edgecombe Ave & W 141 St,1.0,4.0,-1.0,1.0
5895,9,Edgecombe Ave & W 145 St,2.0,2.0,0.0,0.0
5896,9,Edgecombe Ave & W 150 St,3.0,0.0,0.0,0.0
5897,9,Edgecombe Ave & W 167 St,2.0,0.0,0.0,0.0
5898,9,Emerson Pl & Myrtle Ave,2.0,0.0,0.0,0.0
5899,9,Engert Ave & McGuinness Blvd,3.0,0.0,0.0,0.0
5900,9,FDR Drive & E 35 St,21.0,23.0,-1.0,8.0
5901,9,Fairview Ave & Linden St,1.0,0.0,0.0,0.0
5902,9,Featherbed Ln & Nelson Ave,1.0,1.0,0.0,0.0
5903,9,Flatbush Ave & Eastern Pkwy,1.0,1.0,0.0,0.0
5904,9,Flatbush Ave & Ocean Ave,6.0,7.0,-1.0,2.0
5905,9,Flushing Ave & Vanderbilt Ave,14.0,24.0,-2.0,7.0
5906,9,Flushing Ave & Woodward Ave,1.0,6.0,-1.0,1.0
5907,9,Forest Ave & Summerfield St,2.0,0.0,0.0,0.0
5908,9,Forsyth St & Broome St,14.0,22.0,-2.0,7.0
5909,9,Forsyth St & Canal St,9.0,13.0,-1.0,4.0
5910,9,Forsyth St\t& Grand St,35.0,39.0,-1.0,14.0
5911,9,Fort Washington Ave & W 183 St,1.0,0.0,0.0,0.0
5912,9,Franklin Ave & Myrtle Ave,8.0,4.0,0.0,2.0
5913,9,Franklin Ave & St Marks Ave,2.0,0.0,0.0,0.0
5914,9,Franklin St & Dupont St,6.0,8.0,-1.0,2.0
5915,9,Franklin St & W Broadway,8.0,12.0,-1.0,4.0
5916,9,Frederick Douglass Blvd & Harlem River Dr,1.0,0.0,0.0,0.0
5917,9,Frederick Douglass Blvd & W 112 St,12.0,10.0,0.0,4.0
5918,9,Frederick Douglass Blvd & W 115 St,11.0,5.0,1.0,3.0
5919,9,Frederick Douglass Blvd & W 117 St,11.0,5.0,1.0,3.0
5920,9,Frederick Douglass Blvd & W 129 St,2.0,0.0,0.0,0.0
5921,9,Frederick Douglass Blvd & W 139 St,2.0,1.0,0.0,0.0
5922,9,Front St & Gold St,4.0,4.0,0.0,1.0
5923,9,Front St & Jay St,8.0,14.0,-2.0,4.0
5924,9,Front St & Washington St,18.0,35.0,-4.0,10.0
5925,9,Frost St & Meeker Ave,4.0,2.0,0.0,1.0
5926,9,Ft. Hamilton Pkwy & E 2 St,2.0,0.0,0.0,0.0
5927,9,Ft. Hamilton Pkwy & E 5 St,1.0,1.0,0.0,0.0
5928,9,Fulton Ave & E 168 St,1.0,0.0,0.0,0.0
5929,9,Fulton Ave & St. Paul's Pl,3.0,1.0,0.0,0.0
5930,9,Fulton St & Adams St,18.0,19.0,-1.0,7.0
5931,9,Fulton St & Broadway,16.0,23.0,-2.0,7.0
5932,9,Fulton St & Clermont Ave,4.0,3.0,0.0,1.0
5933,9,Fulton St & Irving Pl,4.0,6.0,-1.0,2.0
5934,9,Fulton St & Pearl St,12.0,12.0,0.0,4.0
5935,9,Fulton St & Utica Ave,3.0,0.0,0.0,0.0
5936,9,Fulton St & Waverly Ave,6.0,6.0,0.0,2.0
5937,9,Fulton St & William St,16.0,11.0,1.0,5.0
5938,9,Gansevoort St & Hudson St,6.0,10.0,-1.0,3.0
5939,9,Garfield Pl & 8 Ave,10.0,5.0,1.0,3.0
5940,9,George St & Wilson Ave,1.0,0.0,0.0,0.0
5941,9,Gerard Ave & E 146 St,1.0,0.0,0.0,0.0
