,hour,station_name,start_count,end_count,deficit,popularity
55,0,21 St & Hoyt Ave S,3.0,3.0,0.0,6.0
56,0,21 St & Queens Plaza North,7.0,5.0,2.0,12.0
57,0,23 Ave & 27 St,4.0,4.0,0.0,8.0
58,0,23 Rd & 31 St,1.0,2.0,-1.0,3.0
59,0,23 St & 3 Ave,2.0,0.0,2.0,2.0
60,0,24 Ave & 26 St,3.0,5.0,-2.0,8.0
61,0,24 Ave & 29 St,4.0,6.0,-2.0,10.0
62,0,24 St & 38 Ave,4.0,4.0,0.0,8.0
63,0,24 St & 41 Ave,5.0,2.0,3.0,7.0
64,0,24 St & 5 Ave,3.0,5.0,-2.0,8.0
65,0,25 Ave & 41 St,2.0,6.0,-4.0,8.0
66,0,27 Ave & 9 St,2.0,20.0,-18.0,22.0
67,0,27 St & Hunter St,3.0,18.0,-15.0,21.0
68,0,28 Ave & 35 St,8.0,4.0,4.0,12.0
69,0,28 Ave & 44 St,1.0,13.0,-12.0,14.0
70,0,28 St & 36 Ave,1.0,2.0,-1.0,3.0
71,0,28 St & 41 Ave,4.0,5.0,-1.0,9.0
72,0,3 Ave & 14 St,1.0,1.0,0.0,2.0
73,0,3 Ave & 17 St,1.0,1.0,0.0,2.0
74,0,3 Ave & Carroll St,1.0,2.0,-1.0,3.0
75,0,3 Ave & E 100 St,2.0,4.0,-2.0,6.0
76,0,3 Ave & E 112 St,1.0,3.0,-2.0,4.0
77,0,3 Ave & E 169 St,5.0,15.0,-10.0,20.0
78,0,3 Ave & E 170 St,5.0,10.0,-5.0,15.0
79,0,3 Ave & E 172 St,5.0,3.0,2.0,8.0
80,0,3 Ave & E 174 St,2.0,4.0,-2.0,6.0
81,0,3 Ave & E 62 St,9.0,9.0,0.0,18.0
82,0,3 Ave & E 71 St,9.0,2.0,7.0,11.0
83,0,3 Ave & Schermerhorn St,9.0,11.0,-2.0,20.0
84,0,3 St & 7 Ave,10.0,7.0,3.0,17.0
85,0,3 St & Hoyt St,7.0,9.0,-2.0,16.0
86,0,3 St & Prospect Park West,12.0,10.0,2.0,22.0
87,0,30 Ave & 41 St,1.0,2.0,-1.0,3.0
88,0,30 Ave & 47 St,6.0,6.0,0.0,12.0
89,0,30 St & 4 Ave,1.0,4.0,-3.0,5.0
90,0,31 Ave & 14 St,2.0,6.0,-4.0,8.0
91,0,31 Ave & 34 St,7.0,13.0,-6.0,20.0
92,0,31 Ave & 57 St,1.0,0.0,1.0,1.0
93,0,31 Ave & Steinway St,7.0,4.0,3.0,11.0
94,0,31 Rd & 21 St,1.0,5.0,-4.0,6.0
95,0,31 St & 21 Ave,2.0,4.0,-2.0,6.0
96,0,31 St & 23 Ave,19.0,6.0,13.0,25.0
97,0,31 St & Broadway,9.0,14.0,-5.0,23.0
98,0,31 St & Ditmars Blvd,15.0,12.0,3.0,27.0
99,0,31 St & Hoyt Ave N,8.0,6.0,2.0,14.0
100,0,31 St & Newtown Ave,10.0,7.0,3.0,17.0
101,0,31 St & Northern Blvd,4.0,3.0,1.0,7.0
102,0,33 St & 47 Ave,1.0,1.0,0.0,2.0
103,0,34 Ave & 13 St,1.0,2.0,-1.0,3.0
104,0,34 Ave & 21 St,1.0,3.0,-2.0,4.0
105,0,34 Ave & 31 St,6.0,6.0,0.0,12.0
106,0,34 Ave & 38 St,6.0,7.0,-1.0,13.0
107,0,34 St & 35 Ave,3.0,3.0,0.0,6.0
108,0,34 St & 38 Ave,1.0,1.0,0.0,2.0
109,0,34 St & 4 Ave,1.0,5.0,-4.0,6.0
110,0,34 St & 48 Ave,1.0,0.0,1.0,1.0
111,0,34th Ave & Vernon Blvd,1.0,5.0,-4.0,6.0
112,0,35 Ave & 10 St,4.0,8.0,-4.0,12.0
113,0,35 Ave & 37 St,5.0,4.0,1.0,9.0
114,0,35 St & 23 Ave,1.0,2.0,-1.0,3.0
115,0,35 St & 30 Ave,6.0,11.0,-5.0,17.0
116,0,35 St & 34 Ave,1.0,3.0,-2.0,4.0
117,0,35 St & Broadway,2.0,10.0,-8.0,12.0
118,0,36 Ave & 10 St,2.0,6.0,-4.0,8.0
119,0,36 Ave & 31 St,13.0,13.0,0.0,26.0
120,0,36 St & 3 Ave,3.0,4.0,-1.0,7.0
121,0,36 St & 4 Ave,5.0,16.0,-11.0,21.0
122,0,36 St & Ditmars Blvd,10.0,6.0,4.0,16.0
123,0,37 Ave & 35 St,2.0,0.0,2.0,2.0
124,0,37 St & 24 Ave,2.0,2.0,0.0,4.0
125,0,38 Ave & 29 St,2.0,7.0,-5.0,9.0
126,0,38 St & 30 Ave,3.0,2.0,1.0,5.0
127,0,39 St & Queens Blvd,1.0,2.0,-1.0,3.0
128,0,4 Ave & 17 St,11.0,6.0,5.0,17.0
129,0,4 Ave & 3 St,8.0,7.0,1.0,15.0
130,0,4 Ave & 9 St,16.0,16.0,0.0,32.0
131,0,4 Ave & E 12 St,18.0,14.0,4.0,32.0
132,0,40 Ave & Crescent St,4.0,14.0,-10.0,18.0
133,0,40 St & Queens Blvd,1.0,1.0,0.0,2.0
134,0,41 St & 4 Ave,3.0,10.0,-7.0,13.0
135,0,42 Pl & Northern Blvd,1.0,3.0,-2.0,4.0
136,0,43 Ave & 40 St,3.0,7.0,-4.0,10.0
137,0,43 Ave & 42 St,3.0,5.0,-2.0,8.0
138,0,43 St & 35 Ave,4.0,8.0,-4.0,12.0
139,0,43 St & 37 Ave,1.0,0.0,1.0,1.0
140,0,43 St & 50 Ave,1.0,2.0,-1.0,3.0
141,0,43 St & Broadway,1.0,5.0,-4.0,6.0
142,0,43 St & Skillman Ave,2.0,2.0,0.0,4.0
143,0,44 Dr & Jackson Ave,22.0,22.0,0.0,44.0
144,0,44 St & 48 Ave,3.0,4.0,-1.0,7.0
145,0,44 St & Greenpoint Ave,2.0,2.0,0.0,4.0
146,0,45 Ave & 21 St,4.0,2.0,2.0,6.0
147,0,45 Rd & 11 St,12.0,13.0,-1.0,25.0
148,0,45 St & 4 Ave,1.0,1.0,0.0,2.0
149,0,46 Ave & 5 St,13.0,11.0,2.0,24.0
150,0,46 St & 25 Ave,2.0,4.0,-2.0,6.0
151,0,46 St & 28 Ave,1.0,7.0,-6.0,8.0
152,0,46 St & 6 Ave,3.0,2.0,1.0,5.0
153,0,46 St & 7 Ave,1.0,4.0,-3.0,5.0
154,0,47 St & 3 Ave,3.0,2.0,1.0,5.0
155,0,48 Ave & 31 St,1.0,0.0,1.0,1.0
156,0,48 Ave & 5 St,3.0,3.0,0.0,6.0
157,0,48 St & 2 Ave,1.0,0.0,1.0,1.0
158,0,48 St & 5 Ave,1.0,1.0,0.0,2.0
159,0,48 St & 50 Ave,1.0,1.0,0.0,2.0
160,0,48 St & Barnett Ave,1.0,0.0,1.0,1.0
161,0,48 St & Broadway,8.0,0.0,8.0,8.0
162,0,48 St & Skillman Ave,4.0,2.0,2.0,6.0
163,0,49 Ave & 21 St,2.0,4.0,-2.0,6.0
164,0,5 Av & W 139 St,1.0,4.0,-3.0,5.0
165,0,5 Ave & 3 St,16.0,16.0,0.0,32.0
166,0,5 Ave & 41 St,3.0,9.0,-6.0,12.0
167,0,5 Ave & 66 St,1.0,2.0,-1.0,3.0
168,0,5 Ave & E 103 St,4.0,3.0,1.0,7.0
169,0,5 Ave & E 135 St,3.0,2.0,1.0,5.0
170,0,5 Ave & E 63 St,4.0,5.0,-1.0,9.0
171,0,5 Ave & E 72 St,15.0,20.0,-5.0,35.0
172,0,5 Ave & E 78 St,7.0,9.0,-2.0,16.0
173,0,5 Ave & E 87 St,7.0,5.0,2.0,12.0
174,0,5 Ave & E 93 St,5.0,3.0,2.0,8.0
175,0,5 Ave & W 126 St,5.0,8.0,-3.0,13.0
176,0,5 Ave & W 131 St,6.0,7.0,-1.0,13.0
177,0,5 St & 51 Ave,2.0,2.0,0.0,4.0
178,0,5 St & 6 Ave,5.0,3.0,2.0,8.0
179,0,50 St & 30 Ave,2.0,9.0,-7.0,11.0
180,0,51 St & 43 Ave,1.0,0.0,1.0,1.0
181,0,52 St & 6 Ave,1.0,5.0,-4.0,6.0
182,0,53 St & 2 Ave,3.0,2.0,1.0,5.0
183,0,53 St & 4 Ave,1.0,4.0,-3.0,5.0
184,0,53 St & 5 Ave,2.0,0.0,2.0,2.0
185,0,55 St & 5 Ave,1.0,3.0,-2.0,4.0
186,0,58 St & 2 Ave,1.0,0.0,1.0,1.0
187,0,6 Ave & 12 St,11.0,15.0,-4.0,26.0
188,0,6 Ave & 21 St,5.0,14.0,-9.0,19.0
189,0,6 Ave & 55 St,1.0,1.0,0.0,2.0
190,0,6 Ave & 9 St,17.0,10.0,7.0,27.0
191,0,6 Ave & Broome St,17.0,18.0,-1.0,35.0
192,0,6 Ave & Canal St,8.0,10.0,-2.0,18.0
193,0,6 Ave & W 33 St,74.0,51.0,23.0,125.0
194,0,6 Ave & W 34 St,30.0,26.0,4.0,56.0
195,0,6 Ave & W 45 St,30.0,30.0,0.0,60.0
196,0,6 Ave & Walker St,20.0,20.0,0.0,40.0
197,0,6 St & 7 Ave,9.0,10.0,-1.0,19.0
198,0,62 St & Northern Blvd,2.0,3.0,-1.0,5.0
199,0,65 St & 2 Ave,2.0,2.0,0.0,4.0
200,0,7 Ave & 17 St,4.0,6.0,-2.0,10.0
201,0,7 Ave & 20 St,8.0,5.0,3.0,13.0
202,0,7 Ave & 22 St,1.0,2.0,-1.0,3.0
203,0,7 Ave & 40 St,2.0,2.0,0.0,4.0
204,0,7 Ave & 41 St,1.0,5.0,-4.0,6.0
205,0,7 Ave & Central Park South,13.0,15.0,-2.0,28.0
206,0,7 Ave & Park Pl,13.0,12.0,1.0,25.0
207,0,7 Ave S & Bleecker St,62.0,35.0,27.0,97.0
208,0,7 St & 3 Ave,3.0,1.0,2.0,4.0
209,0,7 St & 5 Ave,12.0,8.0,4.0,20.0
210,0,8 Ave & W 16 St,34.0,35.0,-1.0,69.0
211,0,8 Ave & W 24 St,17.0,19.0,-2.0,36.0
212,0,8 Ave & W 27 St,8.0,19.0,-11.0,27.0
213,0,8 Ave & W 31 St,30.0,28.0,2.0,58.0
214,0,8 Ave & W 33 St,43.0,46.0,-3.0,89.0
215,0,8 Ave & W 38 St,24.0,28.0,-4.0,52.0
216,0,8 Ave & W 49 St,10.0,16.0,-6.0,26.0
217,0,8 Ave & W 52 St,41.0,49.0,-8.0,90.0
218,0,8 St & Astoria Blvd,2.0,10.0,-8.0,12.0
219,0,9 Ave & W 18 St,20.0,17.0,3.0,37.0
220,0,9 Ave & W 22 St,27.0,37.0,-10.0,64.0
221,0,9 Ave & W 45 St,47.0,56.0,-9.0,103.0
222,0,9 St & 44 Rd,2.0,0.0,2.0,2.0
223,0,Academy St & Nagle Ave,2.0,0.0,2.0,2.0
224,0,Adam Clayton Powell Blvd & W 115 St,5.0,1.0,4.0,6.0
225,0,Adam Clayton Powell Blvd & W 118 St,8.0,4.0,4.0,12.0
226,0,Adam Clayton Powell Blvd & W 123 St,2.0,13.0,-11.0,15.0
227,0,Adam Clayton Powell Blvd & W 126 St,12.0,5.0,7.0,17.0
228,0,Adam Clayton Powell Blvd & W 130 St,5.0,9.0,-4.0,14.0
229,0,Adam Clayton Powell Blvd & W 132 St,4.0,11.0,-7.0,15.0
230,0,Adam Clayton Powell Blvd & W 138 St,5.0,9.0,-4.0,14.0
231,0,Adam Clayton Powell Blvd & W 141 St,8.0,13.0,-5.0,21.0
232,0,Adam Clayton Powell Blvd & W 151 St,1.0,5.0,-4.0,6.0
233,0,Adams St & Prospect St,2.0,1.0,1.0,3.0
234,0,Adelphi St & Myrtle Ave,7.0,27.0,-20.0,34.0
235,0,Albany Ave & Fulton St,4.0,13.0,-9.0,17.0
236,0,Albany St & Greenwich St,11.0,35.0,-24.0,46.0
237,0,Albemarle Rd & McDonald Ave,5.0,4.0,1.0,9.0
238,0,Allen St & Hester St,30.0,40.0,-10.0,70.0
239,0,Allen St & Rivington St,49.0,35.0,14.0,84.0
240,0,Allen St & Stanton St,60.0,53.0,7.0,113.0
241,0,Amsterdam Ave & W 119 St,5.0,5.0,0.0,10.0
242,0,Amsterdam Ave & W 125 St,4.0,14.0,-10.0,18.0
243,0,Amsterdam Ave & W 131 St,2.0,2.0,0.0,4.0
244,0,Amsterdam Ave & W 136 St,2.0,5.0,-3.0,7.0
245,0,Amsterdam Ave & W 156 St,3.0,4.0,-1.0,7.0
246,0,Amsterdam Ave & W 162 St,1.0,2.0,-1.0,3.0
247,0,Amsterdam Ave & W 167 St,4.0,2.0,2.0,6.0
248,0,Amsterdam Ave & W 172 St,3.0,6.0,-3.0,9.0
249,0,Amsterdam Ave & W 175 St,1.0,1.0,0.0,2.0
250,0,Amsterdam Ave & W 183 St,2.0,2.0,0.0,4.0
251,0,Amsterdam Ave & W 66 St,14.0,8.0,6.0,22.0
252,0,Amsterdam Ave & W 73 St,14.0,14.0,0.0,28.0
253,0,Amsterdam Ave & W 79 St,22.0,16.0,6.0,38.0
254,0,Amsterdam Ave & W 82 St,22.0,22.0,0.0,44.0
255,0,Anderson Ave & W 164 St,1.0,3.0,-2.0,4.0
256,0,Andrew Ave N & Hall of Fame Tce,1.0,1.0,0.0,2.0
257,0,Anthony Ave & E 175 St,1.0,4.0,-3.0,5.0
258,0,Anthony Ave & E Tremont Ave,2.0,10.0,-8.0,12.0
259,0,Aqueduct Ave & North St,1.0,1.0,0.0,2.0
260,0,Ashland Pl & Dekalb Ave,3.0,6.0,-3.0,9.0
261,0,Astoria Park S & Shore Blvd,4.0,8.0,-4.0,12.0
262,0,Atlantic Ave & Fort Greene Pl,17.0,8.0,9.0,25.0
263,0,Atlantic Ave & Furman St,14.0,15.0,-1.0,29.0
264,0,Audobon Ave & W 179 St,2.0,6.0,-4.0,8.0
265,0,Ave A & E 11 St,18.0,29.0,-11.0,47.0
266,0,Ave A & E 14 St,36.0,60.0,-24.0,96.0
267,0,Ave D & E 8 St,1.0,17.0,-16.0,18.0
268,0,Avenue C & E 18 St,7.0,18.0,-11.0,25.0
269,0,Avenue D & E 10 St,7.0,11.0,-4.0,18.0
270,0,Avenue D & E 12 St,4.0,6.0,-2.0,10.0
271,0,Avenue D & E 3 St,6.0,13.0,-7.0,19.0
272,0,Bailey Ave & W 193 St,1.0,1.0,0.0,2.0
273,0,Bainbridge Ave & E 198 St,4.0,3.0,1.0,7.0
274,0,Bank St & Hudson St,30.0,25.0,5.0,55.0
275,0,Bank St & Washington St,18.0,13.0,5.0,31.0
276,0,Banker St & Meserole Ave,2.0,14.0,-12.0,16.0
277,0,Barclay St & Church St,5.0,4.0,1.0,9.0
278,0,Barrow St & Hudson St,20.0,10.0,10.0,30.0
279,0,Bayard St & Baxter St,16.0,39.0,-23.0,55.0
280,0,Bayard St & Leonard St,11.0,6.0,5.0,17.0
281,0,Beaver St & Fayette St,12.0,24.0,-12.0,36.0
282,0,Bedford Ave & Bergen St,20.0,42.0,-22.0,62.0
283,0,Bedford Ave & Montgomery St,4.0,13.0,-9.0,17.0
284,0,Bedford Ave & Nassau Ave,40.0,41.0,-1.0,81.0
285,0,Bedford Ave & S 9 St,3.0,5.0,-2.0,8.0
286,0,Bedford Park Blvd & Paul Ave,1.0,0.0,1.0,1.0
287,0,Bergen Ave & E 152 St,2.0,7.0,-5.0,9.0
288,0,Bergen St & 4 Ave,16.0,11.0,5.0,27.0
289,0,Bergen St & Flatbush Ave,13.0,7.0,6.0,20.0
290,0,Bergen St & Smith St,12.0,12.0,0.0,24.0
291,0,Bergen St & Vanderbilt Ave,23.0,19.0,4.0,42.0
292,0,Berkeley Pl & 6 Ave,7.0,13.0,-6.0,20.0
293,0,Berkeley Pl & 7 Ave,12.0,15.0,-3.0,27.0
294,0,Berry St & N 8 St,32.0,16.0,16.0,48.0
295,0,Bialystoker Pl & Delancey St,5.0,10.0,-5.0,15.0
296,0,Bleecker St & Crosby St,44.0,26.0,18.0,70.0
297,0,Boerum Pl\t& Pacific St,6.0,6.0,0.0,12.0
298,0,Boerum St & Broadway,16.0,15.0,1.0,31.0
299,0,Bond St & Bergen St,3.0,4.0,-1.0,7.0
300,0,Bond St & Fulton St,5.0,13.0,-8.0,18.0
301,0,Boone Ave & E 172 St,8.0,6.0,2.0,14.0
302,0,Borden Ave & Review Ave,1.0,2.0,-1.0,3.0
303,0,Boston Rd & E 167 St,2.0,8.0,-6.0,10.0
304,0,Boston Rd & Prospect Ave,4.0,2.0,2.0,6.0
305,0,Botanical Sq & Webster Ave,3.0,1.0,2.0,4.0
306,0,Bradhurst Ave & W 148 St,5.0,7.0,-2.0,12.0
307,0,Bridge St & Water St,4.0,2.0,2.0,6.0
308,0,Bridge St & York St,3.0,2.0,1.0,5.0
309,0,Broad St & Bridge St,7.0,11.0,-4.0,18.0
310,0,Broadway & 12 St,1.0,3.0,-2.0,4.0
311,0,Broadway & 49 St,2.0,0.0,2.0,2.0
312,0,Broadway & Battery Pl,3.0,20.0,-17.0,23.0
313,0,Broadway & Berry St,41.0,35.0,6.0,76.0
314,0,Broadway & E 14 St,62.0,64.0,-2.0,126.0
315,0,Broadway & E 19 St,12.0,6.0,6.0,18.0
316,0,Broadway & E 21 St,31.0,31.0,0.0,62.0
317,0,Broadway & Ellwood St,1.0,4.0,-3.0,5.0
318,0,Broadway & Furman Ave,5.0,4.0,1.0,9.0
319,0,Broadway & Hancock St,3.0,17.0,-14.0,20.0
320,0,Broadway & Kosciuszko St,18.0,14.0,4.0,32.0
321,0,Broadway & Madison St,8.0,20.0,-12.0,28.0
322,0,Broadway & Morris St,6.0,13.0,-7.0,19.0
323,0,Broadway & Moylan Pl,10.0,10.0,0.0,20.0
324,0,Broadway & Roebling St,16.0,28.0,-12.0,44.0
325,0,Broadway & W 122 St,3.0,8.0,-5.0,11.0
326,0,Broadway & W 133 St,3.0,5.0,-2.0,8.0
327,0,Broadway & W 142 St,2.0,5.0,-3.0,7.0
328,0,Broadway & W 153 St,2.0,4.0,-2.0,6.0
329,0,Broadway & W 155 St,6.0,10.0,-4.0,16.0
330,0,Broadway & W 160 St,3.0,8.0,-5.0,11.0
331,0,Broadway & W 165 St,3.0,3.0,0.0,6.0
332,0,Broadway & W 168 St,3.0,4.0,-1.0,7.0
333,0,Broadway & W 185 St,2.0,2.0,0.0,4.0
334,0,Broadway & W 192 St,8.0,2.0,6.0,10.0
335,0,Broadway & W 220 St,1.0,1.0,0.0,2.0
336,0,Broadway & W 25 St,33.0,23.0,10.0,56.0
337,0,Broadway & W 29 St,39.0,29.0,10.0,68.0
338,0,Broadway & W 36 St,8.0,7.0,1.0,15.0
339,0,Broadway & W 37 St,11.0,14.0,-3.0,25.0
340,0,Broadway & W 38 St,11.0,15.0,-4.0,26.0
341,0,Broadway & W 41 St,27.0,33.0,-6.0,60.0
342,0,Broadway & W 51 St,14.0,18.0,-4.0,32.0
343,0,Broadway & W 53 St,16.0,13.0,3.0,29.0
344,0,Broadway & W 56 St,11.0,27.0,-16.0,38.0
345,0,Broadway & W 58 St,36.0,30.0,6.0,66.0
346,0,Broadway & W 61 St,18.0,24.0,-6.0,42.0
347,0,Broadway & Whipple St,7.0,13.0,-6.0,20.0
348,0,Broadway\t& W 48 St,52.0,43.0,9.0,95.0
349,0,Brook Ave & E 138 St,5.0,6.0,-1.0,11.0
350,0,Brook Ave & E 148 St,1.0,3.0,-2.0,4.0
351,0,Brook Ave & E 157 St,1.0,1.0,0.0,2.0
352,0,Brooklyn Bridge Park - Pier 2,17.0,24.0,-7.0,41.0
353,0,Bruckner Blvd & Bryant Ave,1.0,8.0,-7.0,9.0
354,0,Buchanan Pl & Grand Ave,1.0,4.0,-3.0,5.0
355,0,Bulova Ave & Brooklyn Queens Expressway W,8.0,1.0,7.0,9.0
356,0,Bus Slip & State St,10.0,13.0,-3.0,23.0
357,0,Bushwick Ave & Dekalb Ave,10.0,15.0,-5.0,25.0
358,0,Bushwick Ave & Forrest St,3.0,15.0,-12.0,18.0
359,0,Bushwick Ave & Furman Ave,3.0,4.0,-1.0,7.0
360,0,Bushwick Ave & Harman St,13.0,15.0,-2.0,28.0
361,0,Bushwick Ave & Linden St,13.0,18.0,-5.0,31.0
362,0,Bushwick Ave & McKibbin St,4.0,7.0,-3.0,11.0
363,0,Bushwick Ave & Powers St,18.0,25.0,-7.0,43.0
364,0,Bushwick Ave & Stagg St,6.0,9.0,-3.0,15.0
365,0,Butler St & Court St,3.0,5.0,-2.0,8.0
366,0,Cadman Plaza E & Red Cross Pl,4.0,9.0,-5.0,13.0
367,0,Cadman Plaza E & Tillary St,4.0,4.0,0.0,8.0
368,0,Calyer St & Guernsey St,6.0,5.0,1.0,11.0
369,0,Calyer St & Jewel St,5.0,4.0,1.0,9.0
370,0,Cambridge Pl & Gates Ave,6.0,15.0,-9.0,21.0
371,0,Canal St & Rutgers St,57.0,47.0,10.0,104.0
372,0,Carlton Ave & Dean St,11.0,19.0,-8.0,30.0
373,0,Carlton Ave & Park Ave,4.0,3.0,1.0,7.0
374,0,Carmine St & 6 Ave,71.0,66.0,5.0,137.0
375,0,Carroll St & 5 Ave,20.0,13.0,7.0,33.0
376,0,Carroll St & 6 Ave,3.0,5.0,-2.0,8.0
377,0,Carroll St & Bond St,1.0,1.0,0.0,2.0
378,0,Carroll St & Columbia St,1.0,5.0,-4.0,6.0
379,0,Carroll St & Franklin Ave,1.0,5.0,-4.0,6.0
380,0,Carroll St & Smith St,23.0,6.0,17.0,29.0
381,0,Carroll St & Washington Ave,4.0,7.0,-3.0,11.0
382,0,Cathedral Pkwy & Broadway,12.0,12.0,0.0,24.0
383,0,Catherine St & Monroe St,9.0,10.0,-1.0,19.0
384,0,Caton Ave & Argyle Rd,3.0,4.0,-1.0,7.0
385,0,Caton Ave & E 10 St,2.0,2.0,0.0,4.0
386,0,Caton Ave & E 7 St,3.0,3.0,0.0,6.0
387,0,Cauldwell Ave & E 158 St,5.0,6.0,-1.0,11.0
388,0,Cauldwell Ave & E 161 St,2.0,2.0,0.0,4.0
389,0,Cedar St & Evergreen Ave,8.0,13.0,-5.0,21.0
390,0,Cedar St & Myrtle Ave,16.0,18.0,-2.0,34.0
391,0,Center Blvd & 48 Ave,2.0,8.0,-6.0,10.0
392,0,Center Blvd & 51 Ave,8.0,16.0,-8.0,24.0
393,0,Central Ave & Covert St,7.0,6.0,1.0,13.0
394,0,Central Ave & Decatur St,5.0,4.0,1.0,9.0
395,0,Central Ave & Flushing Ave,9.0,4.0,5.0,13.0
396,0,Central Ave & Himrod St,7.0,15.0,-8.0,22.0
397,0,Central Ave & Melrose St,4.0,6.0,-2.0,10.0
398,0,Central Ave & Starr Street,16.0,22.0,-6.0,38.0
399,0,Central Ave & Weirfield St,5.0,6.0,-1.0,11.0
400,0,Central Ave & Woodbine St,7.0,7.0,0.0,14.0
401,0,Central Park North & Adam Clayton Powell Blvd,12.0,13.0,-1.0,25.0
402,0,Central Park S & 6 Ave,32.0,35.0,-3.0,67.0
403,0,Central Park W & W 103 St,6.0,13.0,-7.0,19.0
404,0,Central Park W & W 91 St,5.0,8.0,-3.0,13.0
405,0,Central Park W & W 97 St,12.0,20.0,-8.0,32.0
406,0,Central Park West & W 68 St,19.0,18.0,1.0,37.0
407,0,Central Park West & W 72 St,12.0,15.0,-3.0,27.0
408,0,Central Park West & W 76 St,12.0,11.0,1.0,23.0
409,0,Central Park West & W 85 St,14.0,16.0,-2.0,30.0
410,0,Centre St & Chambers St,20.0,29.0,-9.0,49.0
411,0,Centre St & Seneca Ave,2.0,7.0,-5.0,9.0
412,0,Centre St & Worth St,10.0,6.0,4.0,16.0
413,0,Charlotte St & Boston Rd,1.0,1.0,0.0,2.0
414,0,Cherry St,1.0,4.0,-3.0,5.0
415,0,Christopher St & Greenwich St,44.0,37.0,7.0,81.0
416,0,Church Ave & Story St,2.0,6.0,-4.0,8.0
417,0,Clark St & Henry St,12.0,13.0,-1.0,25.0
418,0,Classon Ave & St Marks Ave,16.0,21.0,-5.0,37.0
419,0,Clay Ave & Claremont Pkwy,3.0,4.0,-1.0,7.0
420,0,Clermont Ave & Lafayette Ave,13.0,8.0,5.0,21.0
421,0,Clermont Ave & Park Ave,8.0,14.0,-6.0,22.0
