,hour,station_name,start_count,end_count,deficit,popularity
74,0,31 Ave & 30 St,3.0,7.0,-4.0,10.0
75,0,31 Ave & 34 St,4.0,8.0,-4.0,12.0
76,0,31 Ave & Crescent St,2.0,6.0,-4.0,8.0
77,0,31 Ave & Steinway St,4.0,6.0,-2.0,10.0
78,0,31 Rd & 21 St,1.0,3.0,-2.0,4.0
79,0,31 St & 21 Ave,4.0,6.0,-2.0,10.0
80,0,31 St & 23 Ave,1.0,0.0,1.0,1.0
81,0,31 St & Broadway,8.0,3.0,5.0,11.0
82,0,31 St & Ditmars Blvd,7.0,5.0,2.0,12.0
83,0,31 St & Hoyt Ave N,4.0,4.0,0.0,8.0
84,0,31 St & Newtown Ave,12.0,8.0,4.0,20.0
85,0,31 St & Northern Blvd,1.0,4.0,-3.0,5.0
86,0,31 St & Thomson Ave,1.0,0.0,1.0,1.0
87,0,34 Ave & 13 St,2.0,6.0,-4.0,8.0
88,0,34 Ave & 31 St,2.0,4.0,-2.0,6.0
89,0,34 Ave & 38 St,1.0,3.0,-2.0,4.0
90,0,34 Ave & 45 St,3.0,5.0,-2.0,8.0
91,0,34 St & 35 Ave,4.0,4.0,0.0,8.0
92,0,34 St & 48 Ave,2.0,0.0,2.0,2.0
93,0,34th Ave & Vernon Blvd,1.0,7.0,-6.0,8.0
94,0,35 Ave & 37 St,4.0,2.0,2.0,6.0
95,0,35 St & 21 Ave,1.0,0.0,1.0,1.0
96,0,35 St & 30 Ave,2.0,12.0,-10.0,14.0
97,0,35 St & 34 Ave,3.0,5.0,-2.0,8.0
98,0,35 St & Broadway,2.0,4.0,-2.0,6.0
99,0,36 Ave & 10 St,5.0,10.0,-5.0,15.0
100,0,36 Ave & 31 St,6.0,2.0,4.0,8.0
101,0,36 St & Ditmars Blvd,3.0,1.0,2.0,4.0
102,0,36 St & Queens Blvd,1.0,1.0,0.0,2.0
103,0,37 St & 24 Ave,1.0,3.0,-2.0,4.0
104,0,38 St & 30 Ave,1.0,0.0,1.0,1.0
105,0,38 St & Northern Blvd,1.0,1.0,0.0,2.0
106,0,39 St & 50 Ave,1.0,5.0,-4.0,6.0
107,0,39 St & Queens Blvd,1.0,3.0,-2.0,4.0
108,0,4 Ave & 17 St,3.0,10.0,-7.0,13.0
109,0,4 Ave & 26 St,3.0,3.0,0.0,6.0
110,0,4 Ave & 9 St,8.0,8.0,0.0,16.0
111,0,4 Ave & E 12 St,20.0,10.0,10.0,30.0
112,0,42 Pl & Northern Blvd,1.0,1.0,0.0,2.0
113,0,43 Ave & 40 St,2.0,5.0,-3.0,7.0
114,0,43 Ave & 47 St,1.0,0.0,1.0,1.0
115,0,43 St & 37 Ave,1.0,0.0,1.0,1.0
116,0,43 St & 50 Ave,1.0,2.0,-1.0,3.0
117,0,43 St & Broadway,1.0,2.0,-1.0,3.0
118,0,43 St & Skillman Ave,1.0,1.0,0.0,2.0
119,0,44 Dr & Jackson Ave,4.0,3.0,1.0,7.0
120,0,44 St & 48 Ave,1.0,4.0,-3.0,5.0
121,0,44 St & Greenpoint Ave,1.0,2.0,-1.0,3.0
122,0,45 Ave & 21 St,3.0,3.0,0.0,6.0
123,0,45 Rd & 11 St,2.0,6.0,-4.0,8.0
124,0,45 St & 4 Ave,1.0,1.0,0.0,2.0
125,0,46 Ave & 5 St,2.0,7.0,-5.0,9.0
126,0,47 Ave & Skillman Ave,1.0,1.0,0.0,2.0
127,0,48 St & 37 Ave,2.0,4.0,-2.0,6.0
128,0,48 St & 50 Ave,1.0,2.0,-1.0,3.0
129,0,48 St & Broadway,5.0,2.0,3.0,7.0
130,0,49 Ave & 21 St,2.0,1.0,1.0,3.0
131,0,49 St & 31 Ave,1.0,2.0,-1.0,3.0
132,0,5 Av & W 139 St,2.0,3.0,-1.0,5.0
133,0,5 Ave & 3 St,8.0,8.0,0.0,16.0
134,0,5 Ave & 37 St,1.0,1.0,0.0,2.0
135,0,5 Ave & 41 St,4.0,8.0,-4.0,12.0
136,0,5 Ave & 66 St,4.0,3.0,1.0,7.0
137,0,5 Ave & E 103 St,2.0,1.0,1.0,3.0
138,0,5 Ave & E 135 St,2.0,1.0,1.0,3.0
139,0,5 Ave & E 29 St,2.0,2.0,0.0,4.0
140,0,5 Ave & E 63 St,2.0,2.0,0.0,4.0
141,0,5 Ave & E 72 St,3.0,5.0,-2.0,8.0
142,0,5 Ave & E 78 St,2.0,5.0,-3.0,7.0
143,0,5 Ave & E 93 St,1.0,2.0,-1.0,3.0
144,0,5 Ave & W 126 St,3.0,4.0,-1.0,7.0
145,0,5 Ave & W 131 St,1.0,10.0,-9.0,11.0
146,0,5 St & 6 Ave,1.0,4.0,-3.0,5.0
147,0,50 St & 30 Ave,2.0,4.0,-2.0,6.0
148,0,50 St & Northern Blvd,2.0,1.0,1.0,3.0
149,0,51 St & 43 Ave,2.0,1.0,1.0,3.0
150,0,51 St & Queens Blvd,1.0,3.0,-2.0,4.0
151,0,53 St & 2 Ave,4.0,2.0,2.0,6.0
152,0,53 St & 4 Ave,2.0,1.0,1.0,3.0
153,0,57 St & 1 Ave,3.0,4.0,-1.0,7.0
154,0,58 St & 2 Ave,1.0,0.0,1.0,1.0
155,0,6 Ave & 12 St,5.0,9.0,-4.0,14.0
156,0,6 Ave & 21 St,1.0,5.0,-4.0,6.0
157,0,6 Ave & 60 St,1.0,1.0,0.0,2.0
158,0,6 Ave & 9 St,7.0,5.0,2.0,12.0
159,0,6 Ave & Broome St,9.0,13.0,-4.0,22.0
160,0,6 Ave & Canal St,5.0,1.0,4.0,6.0
161,0,6 Ave & W 33 St,15.0,19.0,-4.0,34.0
162,0,6 Ave & W 34 St,16.0,25.0,-9.0,41.0
163,0,6 Ave & W 45 St,19.0,9.0,10.0,28.0
164,0,6 Ave & Walker St,7.0,7.0,0.0,14.0
165,0,6 St & 7 Ave,6.0,5.0,1.0,11.0
166,0,62 St & Northern Blvd,3.0,6.0,-3.0,9.0
167,0,67 St & Erik Pl,1.0,2.0,-1.0,3.0
168,0,7 Ave & 17 St,1.0,1.0,0.0,2.0
169,0,7 Ave & 40 St,2.0,0.0,2.0,2.0
170,0,7 Ave & 41 St,2.0,5.0,-3.0,7.0
171,0,7 Ave & Central Park South,7.0,12.0,-5.0,19.0
172,0,7 Ave & Park Pl,3.0,6.0,-3.0,9.0
173,0,7 Ave S & Bleecker St,8.0,15.0,-7.0,23.0
174,0,7 St & 3 Ave,3.0,2.0,1.0,5.0
175,0,7 St & 5 Ave,2.0,3.0,-1.0,5.0
176,0,8 Ave & W 16 St,11.0,15.0,-4.0,26.0
177,0,8 Ave & W 24 St,5.0,12.0,-7.0,17.0
178,0,8 Ave & W 27 St,2.0,10.0,-8.0,12.0
179,0,8 Ave & W 31 St,14.0,21.0,-7.0,35.0
180,0,8 Ave & W 33 St,16.0,21.0,-5.0,37.0
181,0,8 Ave & W 38 St,21.0,24.0,-3.0,45.0
182,0,8 Ave & W 49 St,5.0,4.0,1.0,9.0
183,0,8 Ave & W 52 St,18.0,29.0,-11.0,47.0
184,0,9 Ave & W 18 St,10.0,15.0,-5.0,25.0
185,0,9 Ave & W 22 St,8.0,14.0,-6.0,22.0
186,0,9 Ave & W 45 St,26.0,34.0,-8.0,60.0
187,0,Adam Clayton Powell Blvd & W 115 St,3.0,7.0,-4.0,10.0
188,0,Adam Clayton Powell Blvd & W 118 St,1.0,5.0,-4.0,6.0
189,0,Adam Clayton Powell Blvd & W 123 St,5.0,9.0,-4.0,14.0
190,0,Adam Clayton Powell Blvd & W 126 St,8.0,6.0,2.0,14.0
191,0,Adam Clayton Powell Blvd & W 130 St,2.0,4.0,-2.0,6.0
192,0,Adam Clayton Powell Blvd & W 132 St,4.0,6.0,-2.0,10.0
193,0,Adam Clayton Powell Blvd & W 138 St,4.0,4.0,0.0,8.0
194,0,Adam Clayton Powell Blvd & W 141 St,3.0,8.0,-5.0,11.0
195,0,Adams St & Prospect St,3.0,2.0,1.0,5.0
196,0,Adelphi St & Myrtle Ave,7.0,9.0,-2.0,16.0
197,0,Albany Ave & Fulton St,4.0,11.0,-7.0,15.0
198,0,Albany St & Greenwich St,3.0,16.0,-13.0,19.0
199,0,Albemarle Rd & McDonald Ave,2.0,2.0,0.0,4.0
200,0,Allen St & Hester St,20.0,19.0,1.0,39.0
201,0,Allen St & Rivington St,13.0,19.0,-6.0,32.0
202,0,Allen St & Stanton St,24.0,26.0,-2.0,50.0
203,0,Amsterdam Ave & W 119 St,2.0,3.0,-1.0,5.0
204,0,Amsterdam Ave & W 125 St,5.0,7.0,-2.0,12.0
205,0,Amsterdam Ave & W 131 St,2.0,2.0,0.0,4.0
206,0,Amsterdam Ave & W 136 St,2.0,3.0,-1.0,5.0
207,0,Amsterdam Ave & W 152 St,1.0,3.0,-2.0,4.0
208,0,Amsterdam Ave & W 156 St,3.0,5.0,-2.0,8.0
209,0,Amsterdam Ave & W 172 St,1.0,2.0,-1.0,3.0
210,0,Amsterdam Ave & W 175 St,3.0,3.0,0.0,6.0
211,0,Amsterdam Ave & W 183 St,1.0,1.0,0.0,2.0
212,0,Amsterdam Ave & W 186 St,1.0,2.0,-1.0,3.0
213,0,Amsterdam Ave & W 189 St,2.0,4.0,-2.0,6.0
214,0,Amsterdam Ave & W 66 St,5.0,9.0,-4.0,14.0
215,0,Amsterdam Ave & W 73 St,11.0,17.0,-6.0,28.0
216,0,Amsterdam Ave & W 79 St,14.0,14.0,0.0,28.0
217,0,Amsterdam Ave & W 82 St,10.0,11.0,-1.0,21.0
218,0,Andrews Ave S & W 179 St,1.0,1.0,0.0,2.0
219,0,Anthony Ave & E 175 St,1.0,1.0,0.0,2.0
220,0,Anthony Ave & E Tremont Ave,5.0,10.0,-5.0,15.0
221,0,Aqueduct Ave & W 190 St,1.0,2.0,-1.0,3.0
222,0,Ashland Pl & Dekalb Ave,3.0,4.0,-1.0,7.0
223,0,Atlantic Ave & Fort Greene Pl,6.0,6.0,0.0,12.0
224,0,Atlantic Ave & Furman St,17.0,12.0,5.0,29.0
225,0,Ave A & E 11 St,6.0,14.0,-8.0,20.0
226,0,Ave A & E 14 St,21.0,37.0,-16.0,58.0
227,0,Ave D & E 8 St,1.0,3.0,-2.0,4.0
228,0,Avenue C & E 18 St,6.0,13.0,-7.0,19.0
229,0,Avenue D & E 10 St,2.0,17.0,-15.0,19.0
230,0,Avenue D & E 12 St,5.0,11.0,-6.0,16.0
231,0,Avenue D & E 3 St,1.0,13.0,-12.0,14.0
232,0,Bailey Ave & Sedgwick Ave,11.0,11.0,0.0,22.0
233,0,Bailey Ave & W 193 St,3.0,1.0,2.0,4.0
234,0,Bank St & Hudson St,6.0,12.0,-6.0,18.0
235,0,Bank St & Washington St,1.0,3.0,-2.0,4.0
236,0,Banker St & Meserole Ave,1.0,1.0,0.0,2.0
237,0,Barclay St & Church St,2.0,6.0,-4.0,8.0
238,0,Barrow St & Hudson St,9.0,12.0,-3.0,21.0
239,0,Bayard St & Baxter St,6.0,14.0,-8.0,20.0
240,0,Bayard St & Leonard St,5.0,2.0,3.0,7.0
241,0,Beaver St & Fayette St,2.0,8.0,-6.0,10.0
242,0,Bedford Ave & Bergen St,6.0,11.0,-5.0,17.0
243,0,Bedford Ave & Montgomery St,1.0,10.0,-9.0,11.0
244,0,Bedford Ave & Nassau Ave,12.0,13.0,-1.0,25.0
245,0,Bedford Ave & S 9 St,2.0,9.0,-7.0,11.0
246,0,Bergen St & 4 Ave,3.0,4.0,-1.0,7.0
247,0,Bergen St & Flatbush Ave,5.0,15.0,-10.0,20.0
248,0,Bergen St & Smith St,3.0,6.0,-3.0,9.0
249,0,Bergen St & Vanderbilt Ave,6.0,3.0,3.0,9.0
250,0,Berkeley Pl & 6 Ave,2.0,0.0,2.0,2.0
251,0,Berkeley Pl & 7 Ave,4.0,6.0,-2.0,10.0
252,0,Berry St & N 8 St,11.0,11.0,0.0,22.0
253,0,Bialystoker Pl & Delancey St,8.0,6.0,2.0,14.0
254,0,Bleecker St & Crosby St,10.0,7.0,3.0,17.0
255,0,Boerum Pl\t& Pacific St,3.0,2.0,1.0,5.0
256,0,Boerum St & Broadway,6.0,3.0,3.0,9.0
257,0,Bond St & Bergen St,4.0,7.0,-3.0,11.0
258,0,Bond St & Fulton St,3.0,2.0,1.0,5.0
259,0,Boone Ave & E 172 St,1.0,1.0,0.0,2.0
260,0,Borden Ave & Review Ave,1.0,0.0,1.0,1.0
261,0,Boston Rd & E 167 St,4.0,1.0,3.0,5.0
262,0,Boston Rd & Prospect Ave,1.0,0.0,1.0,1.0
263,0,Botanical Sq & Webster Ave,2.0,2.0,0.0,4.0
264,0,Bradhurst Ave & W 148 St,2.0,3.0,-1.0,5.0
265,0,Bridge St & Water St,3.0,5.0,-2.0,8.0
266,0,Bridge St & York St,1.0,0.0,1.0,1.0
267,0,Broad St & Bridge St,2.0,8.0,-6.0,10.0
268,0,Broadway	& W 48 St,1.0,0.0,1.0,1.0
269,0,Broadway & 49 St,2.0,0.0,2.0,2.0
270,0,Broadway & 51 St,4.0,3.0,1.0,7.0
271,0,Broadway & Battery Pl,10.0,14.0,-4.0,24.0
272,0,Broadway & Berry St,10.0,20.0,-10.0,30.0
273,0,Broadway & E 14 St,35.0,26.0,9.0,61.0
274,0,Broadway & E 19 St,11.0,7.0,4.0,18.0
275,0,Broadway & E 21 St,14.0,15.0,-1.0,29.0
276,0,Broadway & Ellwood St,1.0,0.0,1.0,1.0
277,0,Broadway & Hancock St,2.0,6.0,-4.0,8.0
278,0,Broadway & Kosciuszko St,8.0,19.0,-11.0,27.0
279,0,Broadway & Madison St,1.0,10.0,-9.0,11.0
280,0,Broadway & Moylan Pl,2.0,9.0,-7.0,11.0
281,0,Broadway & Roebling St,9.0,16.0,-7.0,25.0
282,0,Broadway & W 122 St,1.0,3.0,-2.0,4.0
283,0,Broadway & W 133 St,3.0,3.0,0.0,6.0
284,0,Broadway & W 142 St,3.0,12.0,-9.0,15.0
285,0,Broadway & W 153 St,3.0,5.0,-2.0,8.0
286,0,Broadway & W 155 St,2.0,6.0,-4.0,8.0
287,0,Broadway & W 160 St,7.0,11.0,-4.0,18.0
288,0,Broadway & W 168 St,3.0,1.0,2.0,4.0
289,0,Broadway & W 185 St,2.0,0.0,2.0,2.0
290,0,Broadway & W 220 St,1.0,2.0,-1.0,3.0
291,0,Broadway & W 25 St,6.0,13.0,-7.0,19.0
292,0,Broadway & W 29 St,8.0,15.0,-7.0,23.0
293,0,Broadway & W 36 St,2.0,3.0,-1.0,5.0
294,0,Broadway & W 37 St,1.0,2.0,-1.0,3.0
295,0,Broadway & W 38 St,2.0,4.0,-2.0,6.0
296,0,Broadway & W 41 St,13.0,25.0,-12.0,38.0
297,0,Broadway & W 51 St,13.0,12.0,1.0,25.0
298,0,Broadway & W 53 St,10.0,12.0,-2.0,22.0
299,0,Broadway & W 56 St,7.0,13.0,-6.0,20.0
300,0,Broadway & W 58 St,8.0,12.0,-4.0,20.0
301,0,Broadway & W 61 St,6.0,9.0,-3.0,15.0
302,0,Broadway & Whipple St,3.0,8.0,-5.0,11.0
303,0,Broadway\t& W 48 St,13.0,18.0,-5.0,31.0
304,0,Brook Ave & E 138 St,2.0,3.0,-1.0,5.0
305,0,Brook Ave & E 141 St,1.0,0.0,1.0,1.0
306,0,Brook Ave & E 148 St,1.0,1.0,0.0,2.0
307,0,Brooklyn Bridge Park - Pier 2,16.0,9.0,7.0,25.0
308,0,Buchanan Pl & Grand Ave,2.0,2.0,0.0,4.0
309,0,Bushwick Ave & Dekalb Ave,3.0,10.0,-7.0,13.0
310,0,Bushwick Ave & Forrest St,2.0,5.0,-3.0,7.0
311,0,Bushwick Ave & Furman Ave,3.0,1.0,2.0,4.0
312,0,Bushwick Ave & Harman St,4.0,10.0,-6.0,14.0
313,0,Bushwick Ave & Linden St,5.0,14.0,-9.0,19.0
314,0,Bushwick Ave & McKibbin St,7.0,5.0,2.0,12.0
315,0,Bushwick Ave & Powers St,7.0,11.0,-4.0,18.0
316,0,Bushwick Ave & Stagg St,4.0,6.0,-2.0,10.0
317,0,Cabrini Blvd & W 177 St,1.0,1.0,0.0,2.0
318,0,Cadman Plaza E & Red Cross Pl,1.0,1.0,0.0,2.0
319,0,Cadman Plaza E & Tillary St,4.0,5.0,-1.0,9.0
320,0,Calyer St & Guernsey St,2.0,2.0,0.0,4.0
321,0,Calyer St & Jewel St,3.0,5.0,-2.0,8.0
322,0,Cambridge Pl & Gates Ave,1.0,2.0,-1.0,3.0
323,0,Canal St & Rutgers St,18.0,29.0,-11.0,47.0
324,0,Carlton Ave & Dean St,3.0,6.0,-3.0,9.0
325,0,Carlton Ave & Flushing Ave,1.0,2.0,-1.0,3.0
326,0,Carmine St & 6 Ave,29.0,19.0,10.0,48.0
327,0,Carroll St & 5 Ave,11.0,7.0,4.0,18.0
328,0,Carroll St & 6 Ave,2.0,8.0,-6.0,10.0
329,0,Carroll St & Bond St,1.0,1.0,0.0,2.0
330,0,Carroll St & Smith St,2.0,10.0,-8.0,12.0
331,0,Cathedral Pkwy & Broadway,6.0,12.0,-6.0,18.0
332,0,Catherine St & Monroe St,1.0,7.0,-6.0,8.0
333,0,Caton Ave & Argyle Rd,2.0,2.0,0.0,4.0
334,0,Caton Ave & E 7 St,1.0,0.0,1.0,1.0
335,0,Cedar Ave & W Fordham Rd,1.0,3.0,-2.0,4.0
336,0,Cedar St & Evergreen Ave,3.0,7.0,-4.0,10.0
337,0,Cedar St & Myrtle Ave,2.0,5.0,-3.0,7.0
338,0,Center Blvd & 51 Ave,3.0,7.0,-4.0,10.0
339,0,Central Ave & Decatur St,2.0,4.0,-2.0,6.0
340,0,Central Ave & Flushing Ave,3.0,5.0,-2.0,8.0
341,0,Central Ave & Himrod St,2.0,8.0,-6.0,10.0
342,0,Central Ave & Melrose St,5.0,4.0,1.0,9.0
343,0,Central Ave & Starr Street,4.0,6.0,-2.0,10.0
344,0,Central Ave & Weirfield St,3.0,5.0,-2.0,8.0
345,0,Central Ave & Woodbine St,2.0,6.0,-4.0,8.0
346,0,Central Park North & Adam Clayton Powell Blvd,3.0,8.0,-5.0,11.0
347,0,Central Park S & 6 Ave,12.0,17.0,-5.0,29.0
348,0,Central Park W & W 103 St,4.0,8.0,-4.0,12.0
349,0,Central Park W & W 91 St,9.0,11.0,-2.0,20.0
350,0,Central Park W & W 97 St,3.0,2.0,1.0,5.0
351,0,Central Park West & W 68 St,4.0,6.0,-2.0,10.0
352,0,Central Park West & W 72 St,8.0,6.0,2.0,14.0
353,0,Central Park West & W 76 St,9.0,14.0,-5.0,23.0
354,0,Central Park West & W 85 St,12.0,8.0,4.0,20.0
355,0,Centre St & Chambers St,16.0,20.0,-4.0,36.0
356,0,Centre St & Seneca Ave,1.0,6.0,-5.0,7.0
357,0,Centre St & Worth St,5.0,3.0,2.0,8.0
358,0,Cherry St,2.0,4.0,-2.0,6.0
359,0,Christopher St & Greenwich St,16.0,12.0,4.0,28.0
360,0,Clark St & Henry St,12.0,18.0,-6.0,30.0
361,0,Classon Ave & St Marks Ave,3.0,9.0,-6.0,12.0
362,0,Clay Ave & Claremont Pkwy,1.0,2.0,-1.0,3.0
363,0,Clermont Ave & Lafayette Ave,4.0,9.0,-5.0,13.0
364,0,Cleveland Pl & Spring St,18.0,27.0,-9.0,45.0
365,0,Cliff St & Fulton St,4.0,12.0,-8.0,16.0
366,0,Clinton Ave & Flushing Ave,6.0,12.0,-6.0,18.0
367,0,Clinton Ave & Myrtle Ave,2.0,10.0,-8.0,12.0
368,0,Clinton St & Cherry St,2.0,2.0,0.0,4.0
369,0,Clinton St & Grand St,10.0,10.0,0.0,20.0
370,0,Clinton St & Joralemon St,3.0,0.0,3.0,3.0
371,0,Clinton St & Tillary St,4.0,3.0,1.0,7.0
372,0,Clinton St & Union St,2.0,4.0,-2.0,6.0
373,0,College Ave & E 170 St,2.0,3.0,-1.0,5.0
374,0,Columbia Heights & Cranberry St,3.0,2.0,1.0,5.0
375,0,Columbia St & Degraw St,1.0,1.0,0.0,2.0
376,0,Columbia St & Kane St,1.0,1.0,0.0,2.0
377,0,Columbus Ave & W 103 St,1.0,6.0,-5.0,7.0
378,0,Columbus Ave & W 72 St,8.0,8.0,0.0,16.0
379,0,Columbus Ave & W 95 St,6.0,9.0,-3.0,15.0
380,0,Commerce St & Van Brunt St,1.0,4.0,-3.0,5.0
381,0,Concord St & Bridge St,1.0,2.0,-1.0,3.0
382,0,Concourse Village West & E 156 St,3.0,3.0,0.0,6.0
383,0,Congress St & Clinton St,6.0,4.0,2.0,10.0
384,0,Convent Ave & W 151 St,2.0,1.0,1.0,3.0
385,0,Cooper Square & Astor Pl,17.0,10.0,7.0,27.0
386,0,Court St & Nelson St,2.0,4.0,-2.0,6.0
387,0,Court St & State St,4.0,6.0,-2.0,10.0
388,0,Crescent St & 30 Ave,2.0,4.0,-2.0,6.0
389,0,Crescent St & 34 Ave,4.0,2.0,2.0,6.0
390,0,Crescent St & Broadway,8.0,5.0,3.0,13.0
391,0,Crescent St & Ditmars Blvd,1.0,4.0,-3.0,5.0
392,0,Creston Ave & E 178 St,2.0,0.0,2.0,2.0
393,0,Cumberland St & Lafayette Ave,2.0,9.0,-7.0,11.0
394,0,Cypress Ave & Palmetto St,1.0,1.0,0.0,2.0
395,0,Davidson Ave & W Burnside Ave,3.0,6.0,-3.0,9.0
396,0,DeKalb Ave & Franklin Ave,3.0,5.0,-2.0,8.0
397,0,DeKalb Ave & Hudson Ave,7.0,5.0,2.0,12.0
398,0,DeKalb Ave & S Portland Ave,5.0,6.0,-1.0,11.0
399,0,DeKalb Ave & Vanderbilt Ave,9.0,9.0,0.0,18.0
400,0,Dean St & Franklin Ave,1.0,8.0,-7.0,9.0
401,0,Decatur Ave & Bedford Park Blvd,1.0,3.0,-2.0,4.0
402,0,Degraw St & Hoyt St,2.0,2.0,0.0,4.0
403,0,Degraw St & Smith St,3.0,3.0,0.0,6.0
404,0,Delancey St & Eldridge St,9.0,13.0,-4.0,22.0
405,0,Devoe St & Lorimer St,23.0,8.0,15.0,31.0
406,0,Ditmars Blvd & 19 St,5.0,7.0,-2.0,12.0
407,0,Division Ave & Hooper St,3.0,7.0,-4.0,10.0
408,0,Division Ave & Marcy Ave,1.0,2.0,-1.0,3.0
409,0,Division St & Bowery,9.0,10.0,-1.0,19.0
410,0,Dock St & Front St,11.0,1.0,10.0,12.0
411,0,Douglass St & 3 Ave,3.0,2.0,1.0,5.0
412,0,Douglass St & 4 Ave,1.0,3.0,-2.0,4.0
413,0,Driggs Ave & Lorimer St,6.0,7.0,-1.0,13.0
414,0,Driggs Ave & N 9 St,5.0,12.0,-7.0,17.0
415,0,Duane St & Hudson St,4.0,4.0,0.0,8.0
416,0,Duffield St & Willoughby St,14.0,13.0,1.0,27.0
417,0,E 1 St & 1 Ave,15.0,16.0,-1.0,31.0
418,0,E 10 St & 2 Ave,10.0,16.0,-6.0,26.0
