,start_station_name,start_count,end_count,deficit,popularity
433,Bainbridge Ave & E 196 St,411.0,422.0,-11.0,833.0
434,Bainbridge Ave & E 198 St,299.0,318.0,-19.0,617.0
435,Baldwin at Montgomery,1.0,1.0,0.0,2.0
436,Bank St & Hudson St,3081.0,3062.0,19.0,6143.0
437,Bank St & Washington St,3612.0,3626.0,-14.0,7238.0
438,Banker St & Meserole Ave,1333.0,1384.0,-51.0,2717.0
439,Barclay St & Church St,1494.0,1559.0,-65.0,3053.0
440,Barrow St & Hudson St,4878.0,4871.0,7.0,9749.0
441,Barry St & Tiffany St,265.0,257.0,8.0,522.0
442,Bay St & Court St,419.0,449.0,-30.0,868.0
443,Bayard St & Baxter St,3813.0,3823.0,-10.0,7636.0
444,Bayard St & Leonard St,2261.0,2338.0,-77.0,4599.0
445,Beaver St & Fayette St,1449.0,1443.0,6.0,2892.0
446,Beck St & Leggett Ave,778.0,789.0,-11.0,1567.0
447,Bedford Ave & Bergen St,1752.0,1770.0,-18.0,3522.0
448,Bedford Ave & Clarkson Ave,1041.0,1042.0,-1.0,2083.0
449,Bedford Ave & Fenimore St,322.0,337.0,-15.0,659.0
450,Bedford Ave & Maple St,512.0,510.0,2.0,1022.0
451,Bedford Ave & Montgomery St,579.0,557.0,22.0,1136.0
452,Bedford Ave & Nassau Ave,3577.0,3789.0,-212.0,7366.0
453,Bedford Ave & S 9 St,1077.0,1087.0,-10.0,2164.0
454,Bedford Park Blvd & Paul Ave,284.0,275.0,9.0,559.0
455,Bergen Ave & E 152 St,809.0,815.0,-6.0,1624.0
456,Bergen Ave & Sip Ave,3.0,4.0,-1.0,7.0
457,Bergen St & 4 Ave,2359.0,2371.0,-12.0,4730.0
458,Bergen St & Buffalo Ave,171.0,127.0,44.0,298.0
459,Bergen St & Carlton Ave,2120.0,2146.0,-26.0,4266.0
460,Bergen St & Flatbush Ave,3166.0,3224.0,-58.0,6390.0
461,Bergen St & Kingston Ave,710.0,714.0,-4.0,1424.0
462,Bergen St & Mother Gaston Blvd,238.0,223.0,15.0,461.0
463,Bergen St & Saratoga Ave,188.0,190.0,-2.0,378.0
464,Bergen St & Smith St,3111.0,3205.0,-94.0,6316.0
465,Bergen St & Troy Ave,314.0,270.0,44.0,584.0
466,Bergen St & Vanderbilt Ave,5407.0,5427.0,-20.0,10834.0
467,Berkeley Pl & 6 Ave,1999.0,1991.0,8.0,3990.0
468,Berkeley Pl & 7 Ave,3867.0,3894.0,-27.0,7761.0
469,Berry St & N 8 St,3586.0,3674.0,-88.0,7260.0
470,Bialystoker Pl & Delancey St,2270.0,2257.0,13.0,4527.0
471,Bleecker St & Crosby St,6558.0,6664.0,-106.0,13222.0
472,Bleecker St & Forest Ave,350.0,298.0,52.0,648.0
473,Boerum St & Broadway,1486.0,1481.0,5.0,2967.0
474,Bond St & Bergen St,1499.0,1497.0,2.0,2996.0
475,Bond St & Fulton St,3079.0,3093.0,-14.0,6172.0
476,Boone Ave & E 172 St,573.0,577.0,-4.0,1150.0
477,Borden Ave & Review Ave,231.0,236.0,-5.0,467.0
478,Boston Rd & E 167 St,821.0,841.0,-20.0,1662.0
479,Boston Rd & Prospect Ave,1145.0,1156.0,-11.0,2301.0
480,Botanical Sq & Webster Ave,489.0,494.0,-5.0,983.0
481,Bradhurst Ave & W 148 St,764.0,777.0,-13.0,1541.0
482,Bradley Ave & Greenpoint Ave,401.0,413.0,-12.0,814.0
483,Brevoort Pl & Bedford Ave,733.0,733.0,0.0,1466.0
484,Bridge St & Water St,2054.0,2096.0,-42.0,4150.0
485,Bridge St & York St,766.0,880.0,-114.0,1646.0
486,Broad St & Bridge St,1957.0,2072.0,-115.0,4029.0
487,Broadway & 12 St,717.0,744.0,-27.0,1461.0
488,Broadway & 49 St,371.0,376.0,-5.0,747.0
489,Broadway & 51 St,575.0,571.0,4.0,1146.0
490,Broadway & Battery Pl,1841.0,1878.0,-37.0,3719.0
491,Broadway & Berry St,3575.0,3586.0,-11.0,7161.0
492,Broadway & E 14 St,8682.0,8662.0,20.0,17344.0
493,Broadway & E 19 St,5752.0,5772.0,-20.0,11524.0
494,Broadway & E 21 St,8754.0,8821.0,-67.0,17575.0
495,Broadway & Ellwood St,313.0,332.0,-19.0,645.0
496,Broadway & Furman Ave,270.0,277.0,-7.0,547.0
497,Broadway & Hancock St,579.0,600.0,-21.0,1179.0
498,Broadway & Kent Ave,3861.0,3855.0,6.0,7716.0
499,Broadway & Kosciuszko St,1081.0,1011.0,70.0,2092.0
500,Broadway & Madison St,1018.0,1026.0,-8.0,2044.0
501,Broadway & Morris St,3453.0,3468.0,-15.0,6921.0
502,Broadway & Moylan Pl,1462.0,1500.0,-38.0,2962.0
503,Broadway & Roebling St,2423.0,2433.0,-10.0,4856.0
504,Broadway & W 122 St,970.0,990.0,-20.0,1960.0
505,Broadway & W 131 St,917.0,942.0,-25.0,1859.0
506,Broadway & W 133 St,1142.0,1153.0,-11.0,2295.0
507,Broadway & W 138 St,1228.0,966.0,262.0,2194.0
508,Broadway & W 142 St,1076.0,914.0,162.0,1990.0
509,Broadway & W 153 St,514.0,495.0,19.0,1009.0
510,Broadway & W 155 St,938.0,947.0,-9.0,1885.0
511,Broadway & W 160 St,990.0,1009.0,-19.0,1999.0
512,Broadway & W 165 St,552.0,485.0,67.0,1037.0
513,Broadway & W 168 St,1137.0,925.0,212.0,2062.0
514,Broadway & W 185 St,590.0,600.0,-10.0,1190.0
515,Broadway & W 192 St,386.0,413.0,-27.0,799.0
516,Broadway & W 220 St,744.0,758.0,-14.0,1502.0
517,Broadway & W 25 St,9088.0,9163.0,-75.0,18251.0
518,Broadway & W 29 St,5413.0,5452.0,-39.0,10865.0
519,Broadway & W 36 St,3733.0,3085.0,648.0,6818.0
520,Broadway & W 37 St,2801.0,1815.0,986.0,4616.0
521,Broadway & W 38 St,5722.0,5617.0,105.0,11339.0
522,Broadway & W 41 St,6363.0,6179.0,184.0,12542.0
523,Broadway & W 48 St,6303.0,6351.0,-48.0,12654.0
524,Broadway & W 51 St,5116.0,5060.0,56.0,10176.0
525,Broadway & W 53 St,6023.0,4741.0,1282.0,10764.0
526,Broadway & W 56 St,5826.0,4078.0,1748.0,9904.0
527,Broadway & W 58 St,10992.0,10598.0,394.0,21590.0
528,Broadway & W 61 St,7996.0,7967.0,29.0,15963.0
529,Broadway & Whipple St,1615.0,1622.0,-7.0,3237.0
530,Bronx Shore Comfort Station,391.0,375.0,16.0,766.0
531,Brook Ave & E 138 St,872.0,948.0,-76.0,1820.0
532,Brook Ave & E 141 St,629.0,642.0,-13.0,1271.0
533,Brook Ave & E 148 St,495.0,489.0,6.0,984.0
534,Brook Ave & E 157 St,805.0,811.0,-6.0,1616.0
535,Brooklyn Ave & Dean St,884.0,889.0,-5.0,1773.0
536,Brooklyn Ave & Prospect Pl,1096.0,1075.0,21.0,2171.0
537,Brooklyn Bridge Park - Pier 2,2173.0,2187.0,-14.0,4360.0
538,Buchanan Pl & Grand Ave,382.0,380.0,2.0,762.0
539,Buffalo Ave & E New York Ave,498.0,509.0,-11.0,1007.0
540,Buffalo Ave & St Johns Pl,86.0,92.0,-6.0,178.0
541,Bulova Ave & Brooklyn Queens Expressway W,553.0,572.0,-19.0,1125.0
542,Bus Slip & State St,2698.0,2641.0,57.0,5339.0
543,Bushwick Ave & Dekalb Ave,839.0,835.0,4.0,1674.0
544,Bushwick Ave & Forrest St,1097.0,1102.0,-5.0,2199.0
545,Bushwick Ave & Furman Ave,361.0,343.0,18.0,704.0
546,Bushwick Ave & Harman St,1068.0,1077.0,-9.0,2145.0
547,Bushwick Ave & Linden St,926.0,929.0,-3.0,1855.0
548,Bushwick Ave & McKibbin St,779.0,768.0,11.0,1547.0
549,Bushwick Ave & Powers St,1683.0,1691.0,-8.0,3374.0
550,Bushwick Ave & Stagg St,625.0,636.0,-11.0,1261.0
551,Butler St & Court St,1414.0,1426.0,-12.0,2840.0
552,Cabrini Blvd & W 177 St,246.0,254.0,-8.0,500.0
553,Cadman Plaza E & Red Cross Pl,1808.0,1900.0,-92.0,3708.0
554,Cadman Plaza E & Tillary St,1530.0,1544.0,-14.0,3074.0
555,Calyer St & Guernsey St,1063.0,1126.0,-63.0,2189.0
556,Calyer St & Jewel St,918.0,929.0,-11.0,1847.0
557,Calyer St & West St,1074.0,1115.0,-41.0,2189.0
558,Cambridge Pl & Gates Ave,1823.0,1854.0,-31.0,3677.0
559,Canal St & Rutgers St,8114.0,8147.0,-33.0,16261.0
560,Carlton Ave & Flushing Ave,1485.0,1539.0,-54.0,3024.0
561,Carlton Ave & Park Ave,1243.0,1242.0,1.0,2485.0
562,Carlton Ave & St Marks Ave,1360.0,1368.0,-8.0,2728.0
563,Carmine St & 6 Ave,7642.0,7633.0,9.0,15275.0
564,Carroll St & 5 Ave,2552.0,2560.0,-8.0,5112.0
565,Carroll St & 6 Ave,2162.0,2179.0,-17.0,4341.0
566,Carroll St & Bond St,1252.0,1259.0,-7.0,2511.0
567,Carroll St & Columbia St,1628.0,1628.0,0.0,3256.0
568,Carroll St & Franklin Ave,629.0,637.0,-8.0,1266.0
569,Carroll St & Rochester Ave,298.0,305.0,-7.0,603.0
570,Carroll St & Smith St,2694.0,2704.0,-10.0,5398.0
571,Carroll St & Utica Ave,275.0,281.0,-6.0,556.0
572,Carroll St & Washington Ave,725.0,722.0,3.0,1447.0
573,Catalpa Ave & Woodward Ave,650.0,656.0,-6.0,1306.0
574,Cathedral Pkwy & Broadway,3323.0,3337.0,-14.0,6660.0
575,Catherine St & Monroe St,2604.0,2604.0,0.0,5208.0
576,Caton Ave & Argyle Rd,756.0,768.0,-12.0,1524.0
577,Caton Ave & Bedford Ave,297.0,313.0,-16.0,610.0
578,Caton Ave & E 10 St,581.0,585.0,-4.0,1166.0
579,Caton Ave & E 7 St,399.0,415.0,-16.0,814.0
580,Cauldwell Ave & E 158 St,443.0,456.0,-13.0,899.0
581,Cauldwell Ave & E 161 St,507.0,513.0,-6.0,1020.0
582,Cedar Ave & W Fordham Rd,212.0,215.0,-3.0,427.0
583,Cedar St & Evergreen Ave,742.0,746.0,-4.0,1488.0
584,Cedar St & Myrtle Ave,1033.0,1030.0,3.0,2063.0
585,Center Blvd & 48 Ave,1394.0,1402.0,-8.0,2796.0
586,Center Blvd & 51 Ave,2736.0,2751.0,-15.0,5487.0
587,Central Ave & Covert St,552.0,571.0,-19.0,1123.0
588,Central Ave & Decatur St,478.0,472.0,6.0,950.0
589,Central Ave & Flushing Ave,802.0,799.0,3.0,1601.0
590,Central Ave & Himrod St,791.0,807.0,-16.0,1598.0
591,Central Ave & Melrose St,716.0,728.0,-12.0,1444.0
592,Central Ave & Starr Street,1246.0,1266.0,-20.0,2512.0
593,Central Ave & Weirfield St,610.0,608.0,2.0,1218.0
594,Central Ave & Woodbine St,988.0,993.0,-5.0,1981.0
595,Central Park North & Adam Clayton Powell Blvd,5480.0,5525.0,-45.0,11005.0
596,Central Park S & 6 Ave,9292.0,9303.0,-11.0,18595.0
597,Central Park W & W 103 St,2942.0,2973.0,-31.0,5915.0
598,Central Park W & W 91 St,5159.0,5201.0,-42.0,10360.0
599,Central Park W & W 97 St,4861.0,4896.0,-35.0,9757.0
600,Central Park West & W 68 St,8014.0,8054.0,-40.0,16068.0
601,Central Park West & W 72 St,6542.0,6518.0,24.0,13060.0
602,Central Park West & W 76 St,4216.0,4285.0,-69.0,8501.0
603,Central Park West & W 85 St,5101.0,5084.0,17.0,10185.0
604,Centre St & Chambers St,5612.0,5699.0,-87.0,11311.0
605,Centre St & Seneca Ave,310.0,315.0,-5.0,625.0
606,Centre St & Worth St,4043.0,4022.0,21.0,8065.0
607,Charlotte St & Boston Rd,715.0,721.0,-6.0,1436.0
608,Chauncey St & Howard Ave,466.0,483.0,-17.0,949.0
609,Chauncey St & Malcolm X Blvd,465.0,449.0,16.0,914.0
610,Chauncey St & Stuyvesant Ave,804.0,812.0,-8.0,1616.0
611,Cherry St,2246.0,2215.0,31.0,4461.0
612,Chester Ave & 12 Ave,178.0,178.0,0.0,356.0
613,Christopher St & Greenwich St,7360.0,7466.0,-106.0,14826.0
614,Church Ave & McDonald Ave,365.0,366.0,-1.0,731.0
615,Church Ave & Story St,432.0,427.0,5.0,859.0
616,Church St & Worth St,2212.0,2207.0,5.0,4419.0
617,City Hall,1.0,4.0,-3.0,5.0
618,City Hall - Washington St & 1 St,1.0,1.0,0.0,2.0
619,Clark St & Henry St,4045.0,4038.0,7.0,8083.0
620,Clarkson Ave & E 37 St,9.0,11.0,-2.0,20.0
621,Clarkson Ave & Nostrand Ave,939.0,937.0,2.0,1876.0
622,Clarkson Ave & Troy Ave,5.0,7.0,-2.0,12.0
623,Clarkson Ave & Utica Ave,244.0,257.0,-13.0,501.0
624,Classon Ave & St Marks Ave,2204.0,2210.0,-6.0,4414.0
625,Clay Ave & Claremont Pkwy,642.0,672.0,-30.0,1314.0
626,Clay Ave & E 173 St,469.0,474.0,-5.0,943.0
627,Clermont Ave & Lafayette Ave,2832.0,2832.0,0.0,5664.0
628,Clermont Ave & Park Ave,1359.0,1358.0,1.0,2717.0
629,Cleveland Pl & Spring St,9230.0,9260.0,-30.0,18490.0
630,Cliff St & Fulton St,3172.0,3195.0,-23.0,6367.0
631,Clinton Ave & Flushing Ave,1204.0,1266.0,-62.0,2470.0
632,Clinton Ave & Myrtle Ave,3773.0,3684.0,89.0,7457.0
633,Clinton St & 4 Place,1463.0,1483.0,-20.0,2946.0
634,Clinton St & Centre St,391.0,405.0,-14.0,796.0
635,Clinton St & Cherry St,2984.0,2977.0,7.0,5961.0
636,Clinton St & Grand St,7701.0,7725.0,-24.0,15426.0
637,Clinton St & Joralemon St,2684.0,2716.0,-32.0,5400.0
638,Clinton St & Tillary St,2480.0,2500.0,-20.0,4980.0
639,Clinton St & Union St,2106.0,2095.0,11.0,4201.0
640,Coffey St & Conover St,706.0,818.0,-112.0,1524.0
641,Coffey St & Ferris St,702.0,697.0,5.0,1399.0
642,College Ave & E 169 St,959.0,980.0,-21.0,1939.0
643,College Ave & E 170 St,316.0,290.0,26.0,606.0
644,Columbia Heights & Cranberry St,1712.0,1706.0,6.0,3418.0
645,Columbia St & Degraw St,1196.0,1202.0,-6.0,2398.0
646,Columbia St & Kane St,807.0,811.0,-4.0,1618.0
647,Columbia St & Lorraine St,199.0,315.0,-116.0,514.0
648,Columbia St & Rivington St,2637.0,2610.0,27.0,5247.0
649,Columbia St & W 9 St,242.0,260.0,-18.0,502.0
650,Columbus Ave & W 103 St,1299.0,1178.0,121.0,2477.0
651,Columbus Ave & W 72 St,8780.0,8834.0,-54.0,17614.0
652,Columbus Ave & W 95 St,4809.0,4868.0,-59.0,9677.0
653,Columbus Pl & Atlantic Ave,166.0,171.0,-5.0,337.0
654,Commerce St & Van Brunt St,603.0,603.0,0.0,1206.0
655,Concord St & Bridge St,1126.0,1118.0,8.0,2244.0
656,Concourse Village East & E 158 St,920.0,939.0,-19.0,1859.0
657,Concourse Village West & E 156 St,580.0,592.0,-12.0,1172.0
658,Congress St & Clinton St,2067.0,2071.0,-4.0,4138.0
659,Congress St & Hicks St,1180.0,1185.0,-5.0,2365.0
660,Convent Ave & W 135 St,899.0,892.0,7.0,1791.0
661,Convent Ave & W 151 St,498.0,396.0,102.0,894.0
662,Cooper Ave & 65 Pl,231.0,234.0,-3.0,465.0
663,Cooper Square & Astor Pl,6111.0,6190.0,-79.0,12301.0
664,Court St & Nelson St,1488.0,1504.0,-16.0,2992.0
665,Court St & State St,3867.0,3865.0,2.0,7732.0
666,Courtlandt Ave & E 149 St,477.0,421.0,56.0,898.0
667,Crescent St & 30 Ave,2138.0,2158.0,-20.0,4296.0
668,Crescent St & 34 Ave,1674.0,1680.0,-6.0,3354.0
669,Crescent St & 35 Ave,1066.0,1072.0,-6.0,2138.0
670,Crescent St & Broadway,2198.0,2225.0,-27.0,4423.0
671,Crescent St & Ditmars Blvd,804.0,823.0,-19.0,1627.0
672,Creston Ave & E 178 St,489.0,469.0,20.0,958.0
673,Creston Ave & E 181 St,381.0,386.0,-5.0,767.0
674,Crotona Park East & E 173 St,711.0,722.0,-11.0,1433.0
675,Crotona Park North & Prospect Ave,718.0,751.0,-33.0,1469.0
676,Crown St & Rogers Ave,567.0,575.0,-8.0,1142.0
677,Cumberland St & Lafayette Ave,202.0,205.0,-3.0,407.0
678,Cypress Ave & George St,225.0,227.0,-2.0,452.0
679,Cypress Ave & Palmetto St,390.0,262.0,128.0,652.0
680,Cypress Ave & St Felix Ave,103.0,109.0,-6.0,212.0
681,Cypress Hills St & Otto Rd,192.0,206.0,-14.0,398.0
682,Dahill Rd & 12 Ave,395.0,398.0,-3.0,793.0
683,Davidson Ave & W Burnside Ave,542.0,559.0,-17.0,1101.0
684,Dawson St & Intervale Ave,275.0,282.0,-7.0,557.0
685,DeKalb Ave & Franklin Ave,2363.0,2376.0,-13.0,4739.0
686,DeKalb Ave & Hudson Ave,2313.0,2322.0,-9.0,4635.0
687,DeKalb Ave & S Portland Ave,3417.0,3431.0,-14.0,6848.0
688,DeKalb Ave & Vanderbilt Ave,3488.0,3496.0,-8.0,6984.0
689,Dean St & Franklin Ave,2454.0,2470.0,-16.0,4924.0
690,Dean St & Hoyt St,1474.0,1496.0,-22.0,2970.0
691,Dean St & Rockaway Ave,84.0,77.0,7.0,161.0
692,Decatur Ave & Bedford Park Blvd,206.0,212.0,-6.0,418.0
693,Decatur Ave & E 197 St,147.0,145.0,2.0,292.0
694,Decatur Ave & Oliver Pl,148.0,151.0,-3.0,299.0
695,Decatur St & Saratoga Ave,461.0,469.0,-8.0,930.0
696,Degraw St & 3 Ave,729.0,737.0,-8.0,1466.0
697,Degraw St & Hoyt St,1277.0,1279.0,-2.0,2556.0
698,Degraw St & Smith St,1866.0,1881.0,-15.0,3747.0
699,Delancey St & Eldridge St,2334.0,2375.0,-41.0,4709.0
700,Devoe St & Lorimer St,2412.0,2424.0,-12.0,4836.0
701,Devoe St & Morgan Ave,893.0,905.0,-12.0,1798.0
702,Ditmars Blvd & 19 St,1195.0,1205.0,-10.0,2400.0
703,Ditmars Blvd & 43 St,889.0,827.0,62.0,1716.0
704,Ditmars Blvd & 48 St,394.0,373.0,21.0,767.0
705,Ditmars Blvd & 73 St,179.0,179.0,0.0,358.0
706,Ditmars Blvd & 76 St,188.0,186.0,2.0,374.0
707,Ditmars Blvd & 79 St,507.0,520.0,-13.0,1027.0
708,Division Ave & Hooper St,1466.0,1440.0,26.0,2906.0
709,Division Ave & Marcy Ave,1069.0,1098.0,-29.0,2167.0
710,Division St & Bowery,3792.0,3814.0,-22.0,7606.0
711,Dock 72 Way & Market St,2203.0,2377.0,-174.0,4580.0
712,Dock St & Front St,2211.0,2202.0,9.0,4413.0
713,Douglass St & 3 Ave,2465.0,2506.0,-41.0,4971.0
714,Douglass St & 4 Ave,2322.0,2333.0,-11.0,4655.0
715,Driggs Ave & Lorimer St,2344.0,2339.0,5.0,4683.0
716,Driggs Ave & N 9 St,3080.0,3112.0,-32.0,6192.0
717,Driggs Ave & N Henry St,1981.0,1965.0,16.0,3946.0
718,Driggs Ave & S 2 St,2002.0,1994.0,8.0,3996.0
719,Duane St & Hudson St,1633.0,1564.0,69.0,3197.0
720,Duffield St & Willoughby St,2732.0,2727.0,5.0,5459.0
721,Dwight St & Van Dyke St,387.0,393.0,-6.0,780.0
722,Dyckman St & 10 Ave,145.0,150.0,-5.0,295.0
723,Dyckman St & Henshaw St,366.0,370.0,-4.0,736.0
724,Dyckman St & Staff St,702.0,704.0,-2.0,1406.0
725,E 1 St & 1 Ave,7131.0,7199.0,-68.0,14330.0
726,E 1 St & Bowery,3802.0,3834.0,-32.0,7636.0
727,E 10 St & 2 Ave,5851.0,5879.0,-28.0,11730.0
728,E 10 St & Avenue A,6383.0,6493.0,-110.0,12876.0
729,E 102 St & 1 Ave,2887.0,2901.0,-14.0,5788.0
730,E 102 St & Park Ave,1119.0,1148.0,-29.0,2267.0
731,E 103 St & Lexington Ave,1780.0,1790.0,-10.0,3570.0
732,E 106 St & 1 Ave,1303.0,1324.0,-21.0,2627.0
733,E 106 St & 2 Ave,1494.0,1487.0,7.0,2981.0
734,E 106 St & Lexington Ave,1778.0,1792.0,-14.0,3570.0
735,E 106 St & Madison Ave,1928.0,1971.0,-43.0,3899.0
736,E 11 St & 1 Ave,5731.0,5772.0,-41.0,11503.0
737,E 11 St & 3 Ave,3772.0,3731.0,41.0,7503.0
738,E 11 St & Avenue B,4708.0,4688.0,20.0,9396.0
739,E 114 St & 1 Ave,1522.0,1553.0,-31.0,3075.0
740,E 115 St & Lexington Ave,1460.0,1504.0,-44.0,2964.0
741,E 115 St & Madison Ave,1355.0,1376.0,-21.0,2731.0
742,E 116 St & 2 Ave,1421.0,1446.0,-25.0,2867.0
743,E 117 St & 1 Ave,631.0,655.0,-24.0,1286.0
744,E 118 St & 3 Ave,1349.0,1393.0,-44.0,2742.0
745,E 118 St & Madison Ave,2161.0,2183.0,-22.0,4344.0
746,E 118 St & Park Ave,812.0,822.0,-10.0,1634.0
747,E 12 St & 3 Ave,3284.0,3365.0,-81.0,6649.0
748,E 12 St & Ave C,2636.0,2629.0,7.0,5265.0
749,E 123 St & Lexington Ave,1326.0,1339.0,-13.0,2665.0
750,E 128 St & 3 Ave,480.0,474.0,6.0,954.0
751,E 128 St & Madison Ave,1589.0,1617.0,-28.0,3206.0
752,E 13 St & 2 Ave,6331.0,6402.0,-71.0,12733.0
753,E 13 St & Avenue A,3800.0,3821.0,-21.0,7621.0
754,E 132 St & Madison Ave,1234.0,1249.0,-15.0,2483.0
755,E 133 St & Cypress Pl,209.0,207.0,2.0,416.0
756,E 134 St & Walnut Ave,80.0,76.0,4.0,156.0
757,E 135 St & St Ann's Ave,374.0,362.0,12.0,736.0
758,E 138 St & 5 Av,859.0,871.0,-12.0,1730.0
759,E 138 St & Cypress Ave,798.0,809.0,-11.0,1607.0
760,E 138 St & Grand Concourse,300.0,316.0,-16.0,616.0
761,E 138 St & Park Ave,619.0,607.0,12.0,1226.0
762,E 138 St & Willow Ave,453.0,463.0,-10.0,916.0
763,E 14 St & 1 Ave,5707.0,5719.0,-12.0,11426.0
764,E 14 St & Avenue B,4670.0,4682.0,-12.0,9352.0
765,E 141 St & Jackson Ave,569.0,551.0,18.0,1120.0
766,E 141 St & St Ann's Ave,563.0,588.0,-25.0,1151.0
767,E 142 St & 3 Ave,1017.0,1009.0,8.0,2026.0
768,E 144 St & Brook Ave,447.0,422.0,25.0,869.0
769,E 147 St & Bergen Ave,756.0,790.0,-34.0,1546.0
770,E 149 St & Eagle Ave,750.0,745.0,5.0,1495.0
771,E 149 St & Jackson Ave,980.0,1006.0,-26.0,1986.0
772,E 149 St & Morris Ave,963.0,994.0,-31.0,1957.0
773,E 149 St & Park Ave,790.0,800.0,-10.0,1590.0
774,E 15 St & 3 Ave,5127.0,5178.0,-51.0,10305.0
775,E 150 St & Gerard Ave,558.0,569.0,-11.0,1127.0
776,E 153 St & E 157 St,950.0,970.0,-20.0,1920.0
777,E 155 St & Courtlandt Ave,524.0,520.0,4.0,1044.0
778,E 156 & Brook Ave,900.0,920.0,-20.0,1820.0
779,E 156 St & Courtlandt Ave,571.0,569.0,2.0,1140.0
780,E 157 St & River Ave,918.0,940.0,-22.0,1858.0
781,E 158 St & Melrose Ave,639.0,650.0,-11.0,1289.0
782,E 16 St & 5 Ave,6166.0,6237.0,-71.0,12403.0
783,E 16 St & Irving Pl,4453.0,4497.0,-44.0,8950.0
784,E 160 St & Tinton Ave,324.0,312.0,12.0,636.0
785,E 161 St & Park Ave,985.0,1002.0,-17.0,1987.0
786,E 161 St & River Ave,2435.0,2499.0,-64.0,4934.0
787,E 163 St & Tiffany St,441.0,443.0,-2.0,884.0
788,E 163 St & Union Ave,728.0,739.0,-11.0,1467.0
789,E 165 St & Clay Ave,577.0,589.0,-12.0,1166.0
790,E 165 St & Fox St,312.0,293.0,19.0,605.0
791,E 165 St & Jerome Ave,482.0,508.0,-26.0,990.0
792,E 167 St & Bryant Ave,302.0,294.0,8.0,596.0
793,E 167 St & Clay Ave,638.0,657.0,-19.0,1295.0
794,E 167 St & Franklin Ave,581.0,592.0,-11.0,1173.0
795,E 169 St & Fox St,267.0,244.0,23.0,511.0
796,E 169 St & Webster Ave,850.0,864.0,-14.0,1714.0
797,E 17 St & 2 Ave,3581.0,3604.0,-23.0,7185.0
798,E 17 St & Broadway,10418.0,10514.0,-96.0,20932.0
799,E 170 St & Clay Ave,639.0,625.0,14.0,1264.0
800,E 170 St & Sheridan Ave,1019.0,989.0,30.0,2008.0
801,E 170 St & Webster Ave,1133.0,1175.0,-42.0,2308.0
802,E 171 St & 3 Ave,784.0,814.0,-30.0,1598.0
803,E 171 St & Webster Ave,667.0,677.0,-10.0,1344.0
804,E 174 St & Longfellow Ave,738.0,775.0,-37.0,1513.0
805,E 174 St & Walton Ave,411.0,357.0,54.0,768.0
806,E 182 St & Morris Ave,425.0,413.0,12.0,838.0
807,E 188 St & Creston Ave,413.0,411.0,2.0,824.0
808,E 19 St & 3 Ave,3254.0,3291.0,-37.0,6545.0
809,E 2 St & 2 Ave,2856.0,3026.0,-170.0,5882.0
810,E 2 St & Avenue A,4594.0,4606.0,-12.0,9200.0
811,E 2 St & Avenue B,6682.0,6670.0,12.0,13352.0
812,E 2 St & Avenue C,5086.0,4985.0,101.0,10071.0
813,E 20 St & 2 Ave,4801.0,4849.0,-48.0,9650.0
814,E 20 St & FDR Dr,6001.0,5990.0,11.0,11991.0
815,E 20 St & Park Ave,4624.0,4646.0,-22.0,9270.0
816,E 201 St & Briggs Ave,219.0,228.0,-9.0,447.0
817,E 21 St & Church Ave,11.0,14.0,-3.0,25.0
818,E 22 St & 2 Ave,4721.0,4727.0,-6.0,9448.0
819,E 23 St & 1 Ave,5732.0,5752.0,-20.0,11484.0
820,E 25 St & 1 Ave,3400.0,3456.0,-56.0,6856.0
821,E 25 St & 2 Ave,5166.0,5184.0,-18.0,10350.0
822,E 26 St & 3 Ave,3998.0,4015.0,-17.0,8013.0
823,E 27 St & 1 Ave,4892.0,4906.0,-14.0,9798.0
824,E 27 St & Park Ave S,4357.0,4193.0,164.0,8550.0
825,E 3 St & 1 Ave,3953.0,3997.0,-44.0,7950.0
826,E 3 St & Church Ave,259.0,273.0,-14.0,532.0
827,E 30 St & Park Ave S,4735.0,4766.0,-31.0,9501.0
828,E 32 St & Park Ave,6597.0,6599.0,-2.0,13196.0
829,E 33 St & 1 Ave,7656.0,7647.0,9.0,15303.0
830,E 33 St & 5 Ave,5024.0,5051.0,-27.0,10075.0
831,E 35 St & Madison Ave,2845.0,2797.0,48.0,5642.0
832,E 39 St & 2 Ave,1555.0,1583.0,-28.0,3138.0
833,E 39 St & Lexington Ave,5524.0,5538.0,-14.0,11062.0
834,E 4 St & 2 Ave,4986.0,5116.0,-130.0,10102.0
835,E 4 St & Ave B,3953.0,3961.0,-8.0,7914.0
836,E 40 St & 5 Ave,6554.0,6524.0,30.0,13078.0
837,E 40 St & Park Ave,9747.0,9748.0,-1.0,19495.0
838,E 41 St & Madison Ave (SE corner),3878.0,3635.0,243.0,7513.0
839,E 43 St & 2 Ave,2649.0,2538.0,111.0,5187.0
840,E 43 St & Madison Ave,4468.0,4377.0,91.0,8845.0
841,E 44 St & 2 Ave,3095.0,2668.0,427.0,5763.0
842,E 44 St & Lexington Ave,6179.0,6182.0,-3.0,12361.0
843,E 45 St & 3 Ave,2323.0,2334.0,-11.0,4657.0
844,E 47 St & 1 Ave,3353.0,3374.0,-21.0,6727.0
845,E 47 St & 2 Ave,4064.0,4069.0,-5.0,8133.0
